"Sample Number","Sampled Date","Partial Postal Code","Lead Amount ppb"
1905048,08-JUN-16,M6E,"0.0522"
1902531,08-JUN-16,M4M,"0.111"
1905088,07-JUN-16,M2H,"<0.0500"
1908470,07-JUN-16,M6S,"1.33"
1905079,07-JUN-16,M6P,"0.582"
1901596,07-JUN-16,M4S,"<0.0500"
1905057,07-JUN-16,M4P,"1.60"
1905046,07-JUN-16,M6B,"<0.0500"
1905052,07-JUN-16,M4K,"<0.0500"
1905066,07-JUN-16,M5R,"<0.0500"
1901593,06-JUN-16,M6C,"0.0684"
1905053,06-JUN-16,M6R,"2.29"
1902577,06-JUN-16,M4E,"2.80"
1901604,06-JUN-16,M8V,"0.715"
1901591,06-JUN-16,M1E,"0.0508"
1901597,06-JUN-16,M4C,"0.313"
1902553,06-JUN-16,M4L,"2.26"
1901607,06-JUN-16,M6K,"0.203"
1901592,06-JUN-16,M6S,"2.47"
1901605,06-JUN-16,M6S,"1.09"
1901121,06-JUN-16,M6A,"0.147"
1901118,06-JUN-16,M4N,"2.32"
1902575,06-JUN-16,M4C,"1.24"
1901595,06-JUN-16,M6E,"0.708"
1901113,06-JUN-16,M2N,"<0.0500"
1901626,03-JUN-16,M6P,"0.418"
1902546,03-JUN-16,M4L,"0.0739"
1902550,03-JUN-16,M4K,"0.0560"
1905043,03-JUN-16,M6K,"2.11"
1901613,02-JUN-16,M9V,"0.0505"
1901609,02-JUN-16,M6H,"<0.0500"
1902532,02-JUN-16,M4L,"0.286"
1902571,02-JUN-16,M4B,"3.36"
1901122,02-JUN-16,M5M,"3.97"
1902552,02-JUN-16,M4J,"0.120"
1902579,02-JUN-16,M4C,"<0.0500"
1901603,01-JUN-16,M6E,"0.617"
1901612,01-JUN-16,M4A,"0.0657"
1901594,01-JUN-16,M1S,"0.104"
1902551,01-JUN-16,M4C,"1.02"
1901610,01-JUN-16,M6G,"0.0914"
1901628,31-MAY-16,M6K,"1.39"
1901627,31-MAY-16,M6K,"2.98"
1911935,31-MAY-16,M6E,"0.595"
1897607,31-MAY-16,M6M,"1.36"
1902547,30-MAY-16,M4L,"0.452"
1897621,30-MAY-16,M4C,"0.574"
1897575,30-MAY-16,M4G,"0.367"
1897584,30-MAY-16,M9P,"<0.0500"
1901125,29-MAY-16,M2N,"<0.0500"
1897595,27-MAY-16,M8V,"0.0591"
1902576,27-MAY-16,M4L,"0.0913"
1902548,27-MAY-16,M4E,"1.14"
1897576,27-MAY-16,M4K,"<0.0500"
1901123,27-MAY-16,M2R,"<0.0500"
1897587,27-MAY-16,M6K,"0.0662"
1897582,26-MAY-16,M6H,"1.20"
1897588,26-MAY-16,M6P,"0.879"
1901124,26-MAY-16,M4N,"<0.0500"
1897620,26-MAY-16,M4L,"0.932"
1895598,25-MAY-16,M4J,"5.58"
1895571,25-MAY-16,M4G,"0.384"
1897572,25-MAY-16,M4C,"0.140"
1895572,25-MAY-16,M6P,"0.0592"
1902554,25-MAY-16,M4J,"0.549"
1897638,25-MAY-16,M9A,"0.329"
1895557,25-MAY-16,M6S,"0.153"
1895641,24-MAY-16,M4L,"1.19"
1895556,24-MAY-16,M6M,"<0.0500"
1895612,24-MAY-16,M4M,"1.37"
1895593,24-MAY-16,M4R,"2.46"
1894444,24-MAY-16,M1E,"0.0658"
1897586,24-MAY-16,M4B,"<0.0500"
1895594,24-MAY-16,M6J,"0.0578"
1894446,24-MAY-16,M8X,"0.185"
1895576,24-MAY-16,M4B,"<0.0500"
1895590,24-MAY-16,M6J,"2.89"
1905055,24-MAY-16,M6J,"0.303"
1895608,24-MAY-16,M4M,"1.00"
1897574,24-MAY-16,M4C,"0.347"
1895609,23-MAY-16,M5V,"0.0963"
1895614,23-MAY-16,M4C,"1.02"
1895575,20-MAY-16,M6R,"0.668"
1895613,20-MAY-16,M3H,"0.0605"
1895574,19-MAY-16,M6B,"0.0652"
1895558,19-MAY-16,M6S,"0.922"
1895610,19-MAY-16,M6S,"<0.0500"
1895573,19-MAY-16,M5S,"0.130"
1891997,19-MAY-16,M4L,"0.257"
1895582,19-MAY-16,M5T,"0.244"
1895596,19-MAY-16,M6M,"<0.0500"
1891994,18-MAY-16,M8Z,"<0.0500"
1901611,18-MAY-16,M6K,"<0.0500"
1892056,18-MAY-16,M4L,"<0.0500"
1892280,18-MAY-16,M4E,"0.508"
1893897,18-MAY-16,M2J,"0.146"
1892538,18-MAY-16,M4K,"0.367"
1892058,18-MAY-16,M4C,"0.0827"
1895570,18-MAY-16,M5M,"1.23"
1891987,18-MAY-16,M5M,"3.68"
1895595,18-MAY-16,M6E,"0.514"
1891983,17-MAY-16,M6K,"1.29"
1893896,17-MAY-16,M2N,"<0.0500"
1891395,17-MAY-16,M8X,"0.374"
1893895,17-MAY-16,M6A,"<0.0500"
1895597,17-MAY-16,M4K,"0.0550"
1892344,17-MAY-16,M4C,"0.183"
1891985,17-MAY-16,M5A,"0.193"
1893894,17-MAY-16,M6G,"4.69"
1892670,16-MAY-16,M6M,"<0.0500"
1892016,16-MAY-16,M6P,"<0.0500"
1892669,16-MAY-16,M6P,"1.42"
1892052,16-MAY-16,M5S,"0.238"
1891012,16-MAY-16,M1L,"0.0544"
1891989,16-MAY-16,M4S,"3.05"
1891986,16-MAY-16,M6J,"0.755"
1892044,15-MAY-16,M5S,"0.0873"
1892015,14-MAY-16,M5S,"0.0527"
1892018,14-MAY-16,M5S,"0.115"
1892031,14-MAY-16,M5S,"0.544"
1892051,14-MAY-16,M5S,"<0.0500"
1892054,14-MAY-16,M5S,"0.0788"
1892057,14-MAY-16,M5S,"0.280"
1892093,14-MAY-16,M5S,"0.213"
1891988,13-MAY-16,M6J,"<0.0500"
1892055,13-MAY-16,M6R,"0.379"
1891984,13-MAY-16,M4C,"1.94"
1890969,13-MAY-16,M5M,"5.41"
1891397,13-MAY-16,M8Z,"<0.0500"
1891400,13-MAY-16,M6S,"<0.0500"
1891004,13-MAY-16,M2M,"0.116"
1891399,13-MAY-16,M8Z,"2.42"
1891391,13-MAY-16,M8Z,"<0.0500"
1891394,13-MAY-16,M8Z,"<0.0500"
1891377,12-MAY-16,M9B,"0.0770"
1894443,12-MAY-16,M1N,"<0.0500"
1889284,12-MAY-16,M4K,"0.159"
1892635,12-MAY-16,M6K,"0.355"
1892024,12-MAY-16,M6E,"1.34"
1892017,12-MAY-16,M4L,"2.43"
1889288,11-MAY-16,M4J,"<0.0500"
1890991,11-MAY-16,M4N,"0.319"
1892671,11-MAY-16,M6S,"<0.0500"
1892181,11-MAY-16,M6H,"<0.0500"
1889420,10-MAY-16,M5S,"0.0557"
1889272,10-MAY-16,M1N,"0.0648"
1889286,10-MAY-16,M4C,"0.153"
1888270,10-MAY-16,M6E,"1.54"
1890967,10-MAY-16,M5M,"<0.0500"
1891379,10-MAY-16,M8Z,"0.0966"
1891998,10-MAY-16,M6H,"5.63"
1889283,10-MAY-16,M4L,"1.59"
1891003,10-MAY-16,M4S,"<0.0500"
1888275,10-MAY-16,M1J,"0.214"
1889274,10-MAY-16,M4A,"0.0952"
1888279,09-MAY-16,M6P,"0.540"
1892059,09-MAY-16,M4E,"0.260"
1888298,09-MAY-16,M8V,"<0.0500"
1888254,09-MAY-16,M6J,"0.396"
1891396,09-MAY-16,M6S,"0.266"
1890968,09-MAY-16,M2N,"0.425"
1887771,09-MAY-16,M5N,"0.140"
1891995,09-MAY-16,M6P,"0.778"
1888268,09-MAY-16,M6S,"<0.0500"
1891029,09-MAY-16,M2N,"<0.0500"
1889282,09-MAY-16,M4C,"0.0548"
1888271,08-MAY-16,M4M,"8.87"
1888297,08-MAY-16,M8Y,"<0.0500"
1888277,07-MAY-16,M6E,"0.106"
1888280,06-MAY-16,M6R,"<0.0500"
1888274,06-MAY-16,M8W,"<0.0500"
1891393,06-MAY-16,M6S,"0.527"
1888269,06-MAY-16,M4M,"0.323"
1889287,06-MAY-16,M4C,"0.245"
1888245,06-MAY-16,M6E,"8.16"
1889281,06-MAY-16,M4C,"0.909"
1887760,06-MAY-16,M9N,"<0.0500"
1889271,06-MAY-16,M4C,"0.725"
1888256,05-MAY-16,M6S,"<0.0500"
1888257,05-MAY-16,M6G,"0.737"
1888334,05-MAY-16,M8V,"<0.0500"
1889273,05-MAY-16,M4J,"2.75"
1887770,05-MAY-16,M6G,"0.182"
1889285,05-MAY-16,M4K,"0.160"
1888244,05-MAY-16,M5P,"<0.0500"
1888267,05-MAY-16,M8V,"<0.0500"
1888278,04-MAY-16,M6R,"<0.0500"
1886900,04-MAY-16,M4C,"1.25"
1888273,04-MAY-16,M1M,"0.0607"
1888253,04-MAY-16,M6P,"0.289"
1888255,04-MAY-16,M6P,"<0.0500"
1888258,04-MAY-16,M2J,"0.331"
1885634,03-MAY-16,M6S,"<0.0500"
1886899,03-MAY-16,M4K,"1.13"
1886898,03-MAY-16,M4M,"1.31"
1888330,03-MAY-16,M8W,"3.26"
1887759,03-MAY-16,M2N,"<0.0500"
1887761,03-MAY-16,M3B,"0.341"
1885642,03-MAY-16,M8V,"<0.0500"
1885633,03-MAY-16,M6S,"<0.0500"
1886857,02-MAY-16,M4E,"<0.0500"
1886901,02-MAY-16,M4K,"2.38"
1885640,02-MAY-16,M5N,"<0.0500"
1892025,02-MAY-16,M6P,"<0.0500"
1887762,02-MAY-16,M6P,"<0.0500"
1885632,01-MAY-16,M4L,"<0.0500"
1885538,30-APR-16,M6J,"0.0719"
1888306,29-APR-16,M1C,"<0.0500"
1885635,29-APR-16,M6R,"0.881"
1888272,29-APR-16,M3A,"<0.0500"
1888276,29-APR-16,M3A,"0.133"
1885535,29-APR-16,M6R,"1.44"
1885579,29-APR-16,M6E,"1.55"
1885611,29-APR-16,M9C,"0.116"
1886897,28-APR-16,M4C,"0.144"
1885162,28-APR-16,M6B,"<0.0500"
1885541,28-APR-16,M6R,"<0.0500"
1883999,27-APR-16,M4C,"0.305"
1886861,27-APR-16,M4C,"0.896"
1885631,27-APR-16,M4P,"<0.0500"
1885533,27-APR-16,M5A,"0.677"
1884006,27-APR-16,M4B,"<0.0500"
1885537,27-APR-16,M5N,"3.27"
1885546,27-APR-16,M6H,"<0.0500"
1882976,27-APR-16,M8Y,"0.577"
1885609,27-APR-16,M6R,"<0.0500"
1885544,27-APR-16,M8V,"0.0555"
1885536,27-APR-16,M6P,"0.117"
1884007,27-APR-16,M4J,"0.822"
1885531,26-APR-16,M4W,"1.34"
1882914,26-APR-16,M9W,"0.347"
1882995,26-APR-16,M9W,"0.114"
1885529,26-APR-16,M6J,"3.16"
1885532,26-APR-16,M3L,"<0.0500"
1883028,26-APR-16,M6J,"2.17"
1885641,26-APR-16,M4G,"0.106"
1885530,26-APR-16,M6G,"0.849"
1882912,26-APR-16,M6R,"<0.0500"
1885534,25-APR-16,M4J,"0.905"
1884000,25-APR-16,M4J,"0.244"
1882944,25-APR-16,M6S,"<0.0500"
1882916,25-APR-16,M8X,"0.0591"
1883016,25-APR-16,M8V,"0.329"
1882462,25-APR-16,M6B,"0.296"
1883021,25-APR-16,M6G,"0.875"
1882935,25-APR-16,M6E,"1.44"
1885545,25-APR-16,M6J,"4.67"
1884004,25-APR-16,M4L,"1.93"
1884003,25-APR-16,M4C,"0.606"
1884001,25-APR-16,M1S,"<0.0500"
1882915,25-APR-16,M6J,"3.87"
1885539,25-APR-16,M6J,"0.679"
1883018,25-APR-16,M4M,"0.478"
1882994,23-APR-16,M4L,"1.02"
1882918,22-APR-16,M6C,"1.09"
1884008,22-APR-16,M4J,"1.17"
1883031,22-APR-16,M5S,"0.622"
1884005,21-APR-16,M4B,"0.0630"
1883030,21-APR-16,M3N,"0.0717"
1883027,21-APR-16,M4L,"0.810"
1880999,21-APR-16,M4E,"1.16"
1882919,21-APR-16,M5S,"4.70"
1882937,21-APR-16,M6R,"<0.0500"
1882963,20-APR-16,M6H,"<0.0500"
1881068,20-APR-16,M4E,"0.327"
1883026,20-APR-16,M6R,"0.215"
1882920,20-APR-16,M4L,"13.4"
1882934,19-APR-16,M4X,"<0.0500"
1880994,19-APR-16,M4J,"31.5"
1882933,19-APR-16,M5R,"0.127"
1880113,19-APR-16,M5A,"4.21"
1880123,19-APR-16,M6P,"<0.0500"
1882969,19-APR-16,M6J,"1.32"
1882917,19-APR-16,M5N,"<0.0500"
1880141,19-APR-16,M6K,"1.05"
1883019,19-APR-16,M6C,"0.0674"
1883029,19-APR-16,M6G,"0.0860"
1883025,19-APR-16,M6R,"0.0562"
1883017,19-APR-16,M6R,"0.0615"
1883015,19-APR-16,M6S,"0.744"
1884002,19-APR-16,M4C,"0.0745"
1882936,19-APR-16,M6G,"0.0875"
1880998,18-APR-16,M4J,"<0.0500"
1879556,18-APR-16,M2N,"0.291"
1879565,18-APR-16,M2N,"0.0813"
1880069,18-APR-16,M4R,"0.182"
1879534,18-APR-16,M4N,"0.752"
1882463,18-APR-16,M3H,"0.120"
1882921,18-APR-16,M6G,"0.153"
1881036,18-APR-16,M4C,"0.0734"
1880997,18-APR-16,M4L,"1.89"
1882913,18-APR-16,M6J,"0.787"
1882968,18-APR-16,M6J,"0.433"
1880138,18-APR-16,M5T,"<0.0500"
1881061,18-APR-16,M4S,"0.0766"
1880071,17-APR-16,M6C,"0.0530"
1880101,17-APR-16,M4C,"1.65"
1879577,17-APR-16,M6B,"0.339"
1880070,17-APR-16,M6R,"<0.0500"
1881000,17-APR-16,M1L,"0.0650"
1879589,17-APR-16,M2K,"0.111"
1880142,15-APR-16,M6R,"0.625"
1880078,15-APR-16,M6H,"0.579"
1880075,15-APR-16,M9C,"0.0543"
1880104,15-APR-16,M9C,"<0.0500"
1881060,14-APR-16,M4M,"0.228"
1880990,14-APR-16,M4C,"0.0716"
1880091,14-APR-16,M6P,"<0.0500"
1880079,14-APR-16,M9P,"<0.0500"
1881005,14-APR-16,M4C,"0.292"
1880133,14-APR-16,M9R,"<0.0500"
1879531,13-APR-16,M4P,"0.909"
1880130,13-APR-16,M6K,"0.306"
1880122,13-APR-16,M6E,"2.14"
1880139,13-APR-16,M6N,"0.0551"
1878661,13-APR-16,M4C,"<0.0500"
1880103,13-APR-16,M6R,"0.747"
1880987,13-APR-16,M1N,"<0.0500"
1877153,12-APR-16,M4R,"1.45"
1877151,12-APR-16,M4M,"1.88"
1877193,12-APR-16,M4K,"0.769"
1880107,12-APR-16,M4T,"1.16"
1880140,12-APR-16,M6S,"0.102"
1877152,12-APR-16,M6E,"13.3"
1880131,12-APR-16,M1N,"<0.0500"
1880073,12-APR-16,M4E,"<0.0500"
1878698,12-APR-16,M6J,"1.20"
1877159,11-APR-16,M6R,"0.0779"
1880072,11-APR-16,M6R,"0.426"
1877188,11-APR-16,M6K,"0.246"
1877190,11-APR-16,M6K,"1.41"
1877189,11-APR-16,M8Y,"<0.0500"
1878647,11-APR-16,M4C,"26.4"
1880135,11-APR-16,M6R,"0.0775"
1877194,11-APR-16,M4M,"0.338"
1878637,10-APR-16,M4J,"<0.0500"
1877154,10-APR-16,M5M,"<0.0500"
1877191,10-APR-16,M5A,"<0.0500"
1877157,10-APR-16,M6R,"<0.0500"
1877164,09-APR-16,M6P,"0.496"
1877183,09-APR-16,M4B,"<0.0500"
1877185,08-APR-16,M6P,"2.31"
1877192,08-APR-16,M4W,"0.0821"
1878653,08-APR-16,M4K,"<0.0500"
1877155,08-APR-16,M4N,"1.91"
1877156,08-APR-16,M9B,"<0.0500"
1877160,07-APR-16,M9A,"<0.0500"
1878652,07-APR-16,M4L,"1.23"
1875985,07-APR-16,M4S,"6.22"
1875999,07-APR-16,M5R,"<0.0500"
1878656,06-APR-16,M4L,"0.240"
1875983,06-APR-16,M4K,"<0.0500"
1875920,06-APR-16,M9V,"<0.0500"
1878662,06-APR-16,M4J,"1.07"
1875915,06-APR-16,M4V,"1.41"
1875980,06-APR-16,M6J,"0.237"
1888307,06-APR-16,M1N,"<0.0500"
1875908,05-APR-16,M4M,"0.303"
1875917,05-APR-16,M6J,"1.04"
1877150,05-APR-16,M4G,"<0.0500"
1877149,05-APR-16,M4C,"0.410"
1878639,05-APR-16,M1L,"<0.0500"
1875911,05-APR-16,M6R,"0.148"
1878634,05-APR-16,M1N,"1.25"
1878663,05-APR-16,M4L,"<0.0500"
1875914,04-APR-16,M6R,"0.261"
1875984,04-APR-16,M4L,"0.0633"
1878645,04-APR-16,M4K,"0.139"
1875993,04-APR-16,M4R,"1.13"
1875979,04-APR-16,M6J,"0.866"
1878659,04-APR-16,M4C,"2.05"
1874649,04-APR-16,M8Z,"<0.0500"
1876005,03-APR-16,M6R,"0.152"
1875913,03-APR-16,M6R,"0.476"
1875916,03-APR-16,M4S,"<0.0500"
1877158,03-APR-16,M6H,"<0.0500"
1878654,03-APR-16,M4C,"1.13"
1878650,01-APR-16,M4C,"0.255"
1875912,01-APR-16,M6R,"2.96"
1875910,01-APR-16,M4M,"0.603"
1873132,31-MAR-16,M4J,"<0.0500"
1873112,31-MAR-16,M6C,"0.913"
1873072,31-MAR-16,M6R,"0.0803"
1873067,31-MAR-16,M6K,"0.166"
1873070,30-MAR-16,M9B,"0.0948"
1873066,30-MAR-16,M4M,"1.41"
1873073,30-MAR-16,M4S,"1.23"
1872412,30-MAR-16,M4L,"0.114"
1873061,30-MAR-16,M6G,"0.639"
1873069,30-MAR-16,M4T,"0.0596"
1872417,29-MAR-16,M4B,"<0.0500"
1872416,29-MAR-16,M1L,"<0.0500"
1873064,29-MAR-16,M6R,"<0.0500"
1874664,29-MAR-16,M6H,"<0.0500"
1872415,29-MAR-16,M4C,"<0.0500"
1873071,29-MAR-16,M3H,"0.109"
1873091,29-MAR-16,M5R,"0.246"
1872414,28-MAR-16,M4B,"<0.0500"
1873062,28-MAR-16,M4X,"2.57"
1878651,28-MAR-16,M4C,"0.882"
1901614,28-MAR-16,M6R,"0.0676"
1873068,27-MAR-16,M6J,"0.218"
1875986,26-MAR-16,M6R,"1.06"
1874671,24-MAR-16,M8Y,"<0.0500"
1872413,24-MAR-16,M1M,"9.03"
1870279,24-MAR-16,M6K,"0.111"
1873092,24-MAR-16,M5A,"<0.0500"
1873074,23-MAR-16,M6C,"0.150"
1873065,23-MAR-16,M4E,"0.113"
1870329,23-MAR-16,M8Z,"<0.0500"
1875909,23-MAR-16,M4K,"0.618"
1870714,23-MAR-16,M4C,"20.9"
1870653,23-MAR-16,M4E,"<0.0500"
1870708,23-MAR-16,M4G,"<0.0500"
1870720,23-MAR-16,M4M,"0.358"
1871468,22-MAR-16,M6G,"0.428"
1873063,22-MAR-16,M4M,"0.0557"
1869441,22-MAR-16,M1M,"<0.0500"
1870719,22-MAR-16,M4K,"0.665"
1871469,22-MAR-16,M4R,"0.763"
1870572,22-MAR-16,M6S,"0.142"
1870717,22-MAR-16,M4L,"0.174"
1870721,22-MAR-16,M6R,"0.518"
1870674,22-MAR-16,M4E,"0.607"
1870694,22-MAR-16,M6P,"0.105"
1870707,22-MAR-16,M9A,"0.0768"
1869447,21-MAR-16,M6R,"<0.0500"
1868896,21-MAR-16,M2M,"<0.0500"
1870332,21-MAR-16,M6G,"0.757"
1870709,21-MAR-16,M4C,"0.449"
1874639,21-MAR-16,M1R,"0.105"
1870711,21-MAR-16,M4M,"0.441"
1869444,21-MAR-16,M6S,"<0.0500"
1869450,21-MAR-16,M4L,"0.0835"
1869449,21-MAR-16,M4W,"0.386"
1870712,21-MAR-16,M4C,"0.0546"
1869453,20-MAR-16,M6C,"0.902"
1869445,20-MAR-16,M4M,"0.325"
1869452,18-MAR-16,M4W,"1.10"
1868878,18-MAR-16,M3H,"<0.0500"
1869442,18-MAR-16,M4E,"<0.0500"
1870362,18-MAR-16,M6R,"<0.0500"
1874660,18-MAR-16,M1L,"0.474"
1870718,18-MAR-16,M4J,"<0.0500"
1870316,18-MAR-16,M6S,"0.840"
1870328,18-MAR-16,M6H,"5.75"
1869443,17-MAR-16,M4M,"<0.0500"
1870655,17-MAR-16,M4N,"2.24"
1870331,17-MAR-16,M6S,"10.5"
1870713,17-MAR-16,M4L,"0.282"
1866409,17-MAR-16,M6R,"0.793"
1870672,17-MAR-16,M6S,"0.478"
1870326,17-MAR-16,M6S,"<0.0500"
1869448,17-MAR-16,M6G,"0.0836"
1870710,17-MAR-16,M1N,"<0.0500"
1870323,17-MAR-16,M6K,"1.75"
1868924,17-MAR-16,M2P,"<0.0500"
1870327,17-MAR-16,M8V,"<0.0500"
1868922,17-MAR-16,M1W,"0.0767"
1867396,16-MAR-16,M4E,"<0.0500"
1870330,16-MAR-16,M6N,"<0.0500"
1870340,16-MAR-16,M6R,"0.192"
1870355,16-MAR-16,M6H,"0.340"
1873109,16-MAR-16,M6E,"0.571"
1869446,16-MAR-16,M4L,"1.48"
1870654,16-MAR-16,M8W,"<0.0500"
1870333,16-MAR-16,M6P,"0.0733"
1869454,16-MAR-16,M4K,"0.369"
1870363,16-MAR-16,M8V,"0.0704"
1868919,15-MAR-16,M3C,"1.28"
1868897,15-MAR-16,M6E,"0.156"
1869455,15-MAR-16,M6P,"0.200"
1870366,15-MAR-16,M6H,"1.14"
1866399,14-MAR-16,M4K,"0.191"
1867381,14-MAR-16,M4C,"1.40"
1866404,14-MAR-16,M6P,"0.0525"
1866465,13-MAR-16,M8Z,"0.0565"
1866374,13-MAR-16,M6J,"0.568"
1867395,13-MAR-16,M4K,"1.25"
1867382,13-MAR-16,M4M,"0.654"
1869451,12-MAR-16,M6J,"0.0636"
1867366,11-MAR-16,M4J,"<0.0500"
1865817,11-MAR-16,M2H,"0.129"
1867383,11-MAR-16,M4M,"0.644"
1865851,11-MAR-16,M4S,"1.15"
1867369,11-MAR-16,M4M,"2.41"
1866372,11-MAR-16,M4T,"2.23"
1868925,11-MAR-16,M4S,"4.34"
1866406,11-MAR-16,M5B,"<0.0500"
1867391,11-MAR-16,M4C,"4.13"
1867394,11-MAR-16,M4E,"<0.0500"
1866396,11-MAR-16,M6J,"0.645"
1865810,11-MAR-16,M3A,"<0.0500"
1866410,11-MAR-16,M8Y,"0.0579"
1866405,11-MAR-16,M8Y,"<0.0500"
1867368,10-MAR-16,M4C,"0.179"
1865796,10-MAR-16,M5M,"0.375"
1866400,10-MAR-16,M6S,"18.5"
1866375,10-MAR-16,M9C,"0.0737"
1866377,10-MAR-16,M8Z,"<0.0500"
1866397,09-MAR-16,M6S,"3.56"
1864616,09-MAR-16,M4M,"0.304"
1868920,09-MAR-16,M5N,"1.17"
1866456,09-MAR-16,M1P,"<0.0500"
1878648,09-MAR-16,M1L,"0.105"
1864620,09-MAR-16,M4J,"0.106"
1864615,09-MAR-16,M4L,"0.146"
1867367,09-MAR-16,M4L,"<0.0500"
1865788,08-MAR-16,M6E,"3.58"
1866371,08-MAR-16,M1K,"<0.0500"
1863755,08-MAR-16,M6S,"1.71"
1866398,08-MAR-16,M6R,"2.62"
1866403,08-MAR-16,M4K,"0.187"
1864619,08-MAR-16,M4X,"<0.0500"
1868879,08-MAR-16,M2J,"0.165"
1866370,08-MAR-16,M6E,"10.7"
1866411,08-MAR-16,M6E,"28.6"
1863718,08-MAR-16,M6S,"<0.0500"
1865785,07-MAR-16,M3M,"<0.0500"
1869132,07-MAR-16,M6G,"0.589"
1863717,07-MAR-16,M6H,"1.15"
1863750,07-MAR-16,M8W,"<0.0500"
1865814,07-MAR-16,M2P,"0.0517"
1863708,07-MAR-16,M6J,"8.37"
1865786,07-MAR-16,M5M,"0.267"
1866368,07-MAR-16,M1N,"0.125"
1863722,07-MAR-16,M6G,"0.207"
1863709,04-MAR-16,M4K,"0.336"
1863720,04-MAR-16,M6S,"0.0870"
1864623,04-MAR-16,M6E,"0.0769"
1863752,04-MAR-16,M8X,"<0.0500"
1863715,04-MAR-16,M4K,"1.16"
1863716,04-MAR-16,M6S,"0.180"
1863753,04-MAR-16,M6N,"0.241"
1865830,04-MAR-16,M4P,"4.32"
1865789,03-MAR-16,M4E,"2.59"
1860663,03-MAR-16,M5S,"5.32"
1863754,03-MAR-16,M8V,"<0.0500"
1863719,03-MAR-16,M6N,"0.281"
1863707,02-MAR-16,M6P,"0.105"
1865787,02-MAR-16,M6G,"1.21"
1863714,02-MAR-16,M5S,"0.488"
1860262,01-MAR-16,M6S,"0.355"
1865818,01-MAR-16,M2N,"0.0774"
1864622,01-MAR-16,M1L,"<0.0500"
1860226,29-FEB-16,M8V,"<0.0500"
1866451,29-FEB-16,M1N,"0.0860"
1860253,29-FEB-16,M5V,"0.0769"
1860256,29-FEB-16,M5R,"1.69"
1866395,29-FEB-16,M9A,"0.0584"
1863721,29-FEB-16,M4W,"2.69"
1866402,29-FEB-16,M1C,"0.393"
1860250,29-FEB-16,M9A,"0.324"
1860268,29-FEB-16,M6J,"0.482"
1860260,29-FEB-16,M6P,"0.425"
1860269,29-FEB-16,M6K,"1.62"
1860265,29-FEB-16,M9B,"<0.0500"
1860660,27-FEB-16,M4M,"<0.0500"
1860266,26-FEB-16,M4C,"<0.0500"
1860254,26-FEB-16,M5R,"<0.0500"
1860270,26-FEB-16,M6R,"0.326"
1866369,26-FEB-16,M8W,"0.0858"
1866373,26-FEB-16,M6R,"0.298"
1866401,26-FEB-16,M6R,"0.435"
1860662,26-FEB-16,M4M,"0.0758"
1866457,26-FEB-16,M1B,"0.189"
1860664,26-FEB-16,M4K,"<0.0500"
1860247,26-FEB-16,M6H,"1.55"
1860252,26-FEB-16,M6P,"1.69"
1860249,26-FEB-16,M9A,"0.0630"
1866408,26-FEB-16,M6P,"0.626"
1857836,25-FEB-16,M1H,"0.0720"
1860261,25-FEB-16,M4R,"0.0574"
1860661,25-FEB-16,M4E,"0.0590"
1857806,24-FEB-16,M8V,"<0.0500"
1860263,24-FEB-16,M4J,"0.384"
1860255,24-FEB-16,M8V,"<0.0500"
1860264,24-FEB-16,M6G,"0.374"
1857798,23-FEB-16,M6G,"0.805"
1860257,23-FEB-16,M6J,"<0.0500"
1860258,23-FEB-16,M6J,"0.0581"
1857800,23-FEB-16,M4E,"0.0699"
1857794,22-FEB-16,M6R,"<0.0500"
1860259,22-FEB-16,M5N,"5.34"
1858908,22-FEB-16,M4E,"1.37"
1857859,22-FEB-16,M4R,"0.0529"
1864621,21-FEB-16,M4J,"0.578"
1860251,21-FEB-16,M5N,"1.28"
1857855,21-FEB-16,M1N,"0.0826"
1857795,19-FEB-16,M6K,"2.21"
1857810,19-FEB-16,M6H,"0.156"
1857856,19-FEB-16,M6K,"3.07"
1857865,19-FEB-16,M6P,"4.13"
1857867,19-FEB-16,M8X,"<0.0500"
1857802,19-FEB-16,M5T,"<0.0500"
1858909,18-FEB-16,M4E,"<0.0500"
1857799,18-FEB-16,M6E,"1.18"
1855484,18-FEB-16,M4C,"0.425"
1857858,18-FEB-16,M4T,"0.0626"
1857793,18-FEB-16,M5T,"0.157"
1855406,18-FEB-16,M4E,"0.239"
1860267,18-FEB-16,M5M,"<0.0500"
1857837,17-FEB-16,M6E,"0.660"
1857803,17-FEB-16,M6K,"0.886"
1855430,17-FEB-16,M4C,"0.0691"
1857857,17-FEB-16,M5R,"0.0551"
1855410,16-FEB-16,M6N,"<0.0500"
1855480,16-FEB-16,M6H,"<0.0500"
1857809,16-FEB-16,M8W,"0.228"
1855401,16-FEB-16,M4K,"1.16"
1855469,16-FEB-16,M4E,"2.84"
1855477,16-FEB-16,M4E,"0.742"
1855482,15-FEB-16,M4E,"<0.0500"
1857873,14-FEB-16,M4M,"1.16"
1857796,13-FEB-16,M4V,"0.752"
1855492,12-FEB-16,M6K,"0.483"
1855483,12-FEB-16,M5M,"<0.0500"
1855487,12-FEB-16,M6E,"1.11"
1855400,12-FEB-16,M4R,"0.911"
1855496,12-FEB-16,M4V,"0.0619"
1855471,12-FEB-16,M4J,"0.396"
1855402,12-FEB-16,M4E,"0.224"
