"Sample Number","Sampled Date","Partial Postal Code","Lead Amount ppb"
1690402,31-DEC-14,M6H,"1.51"
1691248,31-DEC-14,M5N,"<0.0500"
1694355,30-DEC-14,M9A,"<0.0500"
1690423,30-DEC-14,M1L,"<0.0500"
1690474,30-DEC-14,M4J,"0.623"
1691251,30-DEC-14,M4C,"0.574"
1689417,30-DEC-14,M4S,"2.89"
1691250,30-DEC-14,M4G,"0.889"
1690348,30-DEC-14,M6S,"0.475"
1693950,30-DEC-14,M5S,"0.0913"
1693949,30-DEC-14,M4G,"0.0867"
1691249,29-DEC-14,M5P,"<0.0500"
1690442,29-DEC-14,M4C,"0.0911"
1690467,29-DEC-14,M6G,"0.177"
1691254,29-DEC-14,M5M,"12.8"
1689449,29-DEC-14,M4T,"0.0596"
1689420,29-DEC-14,M5A,"12.8"
1690515,29-DEC-14,M4J,"0.288"
1691252,24-DEC-14,M2N,"0.0960"
1689416,23-DEC-14,M5T,"0.342"
1689448,23-DEC-14,M6H,"0.811"
1694358,23-DEC-14,M1P,"0.121"
1689419,22-DEC-14,M4M,"0.836"
1689422,22-DEC-14,M6J,"0.0521"
1689421,22-DEC-14,M4L,"0.207"
1690528,20-DEC-14,M4C,"0.192"
1686545,19-DEC-14,M6H,"<0.0500"
1689418,19-DEC-14,M9A,"<0.0500"
1690347,19-DEC-14,M6J,"8.01"
1691266,18-DEC-14,M6C,"3.06"
1689450,18-DEC-14,M9B,"0.377"
1690473,18-DEC-14,M6S,"1.07"
1690329,18-DEC-14,M6R,"<0.0500"
1690472,17-DEC-14,M4G,"0.226"
1687916,17-DEC-14,M4M,"2.46"
1686532,17-DEC-14,M6H,"1.16"
1685678,16-DEC-14,M1L,"<0.0500"
1686646,16-DEC-14,M4J,"0.120"
1685609,16-DEC-14,M9C,"2.59"
1685701,16-DEC-14,M3M,"0.0582"
1686656,16-DEC-14,M2N,"<0.0500"
1686547,15-DEC-14,M2R,"0.153"
1686612,15-DEC-14,M6S,"1.47"
1686645,15-DEC-14,M4K,"0.0545"
1685702,15-DEC-14,M4R,"0.247"
1686614,15-DEC-14,M4C,"0.221"
1685661,15-DEC-14,M9P,"<0.0500"
1686524,14-DEC-14,M6P,"<0.0500"
1686630,14-DEC-14,M4E,"<0.0500"
1686642,13-DEC-14,M3H,"0.136"
1685667,13-DEC-14,M5J,"0.922"
1685640,12-DEC-14,M6S,"2.57"
1685704,12-DEC-14,M8Y,"8.11"
1686658,11-DEC-14,M4C,"0.254"
1682846,11-DEC-14,M9N,"0.0602"
1686613,11-DEC-14,M4C,"<0.0500"
1691247,10-DEC-14,M3M,"0.446"
1685639,10-DEC-14,M9A,"<0.0500"
1685668,10-DEC-14,M8V,"0.0589"
1686534,10-DEC-14,M4N,"<0.0500"
1686615,10-DEC-14,M6N,"0.193"
1685703,10-DEC-14,M8Y,"0.0617"
1686531,09-DEC-14,M5P,"0.923"
1682922,09-DEC-14,M4E,"3.47"
1685641,09-DEC-14,M4L,"1.75"
1682915,08-DEC-14,M6P,"1.10"
1682277,08-DEC-14,M1R,"<0.0500"
1682275,08-DEC-14,M2L,"0.0707"
1682786,08-DEC-14,M6S,"2.52"
1682230,08-DEC-14,M4P,"0.254"
1682292,08-DEC-14,M4N,"0.0760"
1682266,08-DEC-14,M4P,"0.703"
1682822,07-DEC-14,M9N,"0.0565"
1682278,07-DEC-14,M5M,"0.0757"
1682291,07-DEC-14,M4J,"1.82"
1682928,07-DEC-14,M9N,"<0.0500"
1682821,06-DEC-14,M6P,"5.17"
1682796,05-DEC-14,M6P,"0.999"
1682819,04-DEC-14,M8X,"<0.0500"
1682929,04-DEC-14,M8Y,"<0.0500"
1682923,04-DEC-14,M9A,"<0.0500"
1682930,04-DEC-14,M8Y,"0.174"
1682925,04-DEC-14,M5S,"0.0798"
1682785,03-DEC-14,M1N,"0.0729"
1682812,03-DEC-14,M6H,"<0.0500"
1682787,03-DEC-14,M1K,"<0.0500"
1682926,03-DEC-14,M5R,"<0.0500"
1679657,03-DEC-14,M5M,"2.85"
1682195,03-DEC-14,M6C,"2.07"
1682813,03-DEC-14,M6S,"0.167"
1682927,03-DEC-14,M9M,"1.54"
1682771,03-DEC-14,M9C,"0.445"
1680840,02-DEC-14,M9P,"0.0758"
1682332,02-DEC-14,M6G,"0.836"
1682222,02-DEC-14,M6G,"<0.0500"
1680758,02-DEC-14,M3B,"<0.0500"
1682355,02-DEC-14,M6G,"1.76"
1679614,02-DEC-14,M6E,"3.81"
1679603,01-DEC-14,M4G,"<0.0500"
1679619,01-DEC-14,M8Y,"3.75"
1680763,01-DEC-14,M4L,"6.33"
1679515,01-DEC-14,M4P,"0.386"
1679642,01-DEC-14,M5M,"0.0618"
1678177,29-NOV-14,M6H,"0.748"
1679620,28-NOV-14,M4P,"1.35"
1680643,28-NOV-14,M6E,"0.796"
1679616,28-NOV-14,M6J,"0.471"
1679592,28-NOV-14,M3H,"0.275"
1679615,28-NOV-14,M6P,"3.45"
1680801,28-NOV-14,M6P,"0.0810"
1680817,28-NOV-14,M4L,"0.827"
1680845,28-NOV-14,M4C,"1.26"
1679617,27-NOV-14,M6N,"0.257"
1680642,26-NOV-14,M6P,"0.222"
1677584,26-NOV-14,M4C,"1.98"
1677592,26-NOV-14,M4M,"<0.0500"
1679621,26-NOV-14,M5M,"<0.0500"
1677583,26-NOV-14,M4K,"1.85"
1679641,26-NOV-14,M6R,"0.0782"
1677585,25-NOV-14,M4J,"0.0553"
1679630,25-NOV-14,M6J,"2.37"
1680644,25-NOV-14,M6G,"1.92"
1679618,24-NOV-14,M4R,"0.999"
1675857,24-NOV-14,M4G,"0.370"
1680827,24-NOV-14,M6P,"0.0997"
1676240,24-NOV-14,M6P,"0.810"
1677593,24-NOV-14,M4K,"1.89"
1675398,24-NOV-14,M4M,"0.338"
1675856,24-NOV-14,M4V,"12.6"
1675895,23-NOV-14,M4C,"<0.0500"
1679606,22-NOV-14,M4L,"3.67"
1682791,21-NOV-14,M4L,"4.09"
1677604,20-NOV-14,M1E,"0.518"
1676206,20-NOV-14,M6H,"<0.0500"
1675898,19-NOV-14,M5M,"2.78"
1674089,19-NOV-14,M4J,"1.05"
1674087,19-NOV-14,M4L,"1.39"
1675860,19-NOV-14,M4E,"<0.0500"
1675919,18-NOV-14,M4L,"0.982"
1675920,18-NOV-14,M6G,"0.219"
1676226,18-NOV-14,M8X,"0.263"
1675840,18-NOV-14,M6M,"<0.0500"
1680850,18-NOV-14,M6S,"7.05"
1674083,18-NOV-14,M4E,"0.192"
1675921,18-NOV-14,M5M,"0.221"
1674085,18-NOV-14,M4B,"0.206"
1674088,17-NOV-14,M4J,"<0.0500"
1672513,17-NOV-14,M4G,"9.46"
1674086,17-NOV-14,M4L,"0.978"
1673349,17-NOV-14,M6R,"0.481"
1675896,17-NOV-14,M4R,"2.58"
1672490,16-NOV-14,M4P,"2.16"
1672519,15-NOV-14,M4J,"0.201"
1674084,14-NOV-14,M4K,"0.501"
1673315,14-NOV-14,M8X,"0.325"
1672520,14-NOV-14,M4M,"5.67"
1671258,14-NOV-14,M4J,"0.0691"
1672472,14-NOV-14,M6E,"0.110"
1672511,13-NOV-14,M5M,"6.11"
1671257,13-NOV-14,M4L,"1.53"
1672475,13-NOV-14,M4N,"0.145"
1673295,13-NOV-14,M6R,"4.39"
1672479,13-NOV-14,M4N,"36.6"
1682790,13-NOV-14,M1S,"0.107"
1673322,13-NOV-14,M6R,"0.456"
1673319,13-NOV-14,M6R,"1.49"
1670516,12-NOV-14,M6H,"<0.0500"
1673351,12-NOV-14,M6B,"<0.0500"
1672523,12-NOV-14,M2N,"<0.0500"
1672550,12-NOV-14,M4G,"0.196"
1674071,12-NOV-14,M4B,"0.358"
1682924,11-NOV-14,M4M,"0.258"
1671321,11-NOV-14,M4M,"1.05"
1670563,11-NOV-14,M5R,"<0.0500"
1670552,11-NOV-14,M4G,"0.358"
1670566,11-NOV-14,M5P,"<0.0500"
1670557,10-NOV-14,M5A,"0.196"
1671317,10-NOV-14,M4C,"0.0552"
1672522,10-NOV-14,M4R,"2.97"
1672473,10-NOV-14,M4P,"14.6"
1672512,10-NOV-14,M4N,"<0.0500"
1670485,10-NOV-14,M6J,"13.4"
1670567,10-NOV-14,M6P,"1.12"
1671259,10-NOV-14,M4J,"0.247"
1670546,09-NOV-14,M4J,"<0.0500"
1670554,08-NOV-14,M5P,"<0.0500"
1670555,07-NOV-14,M4K,"1.40"
1670565,07-NOV-14,M8Y,"0.0514"
1671298,07-NOV-14,M4C,"0.375"
1672553,07-NOV-14,M3N,"0.487"
1670583,07-NOV-14,M4M,"0.325"
1672474,07-NOV-14,M5M,"0.172"
1670561,06-NOV-14,M6R,"0.619"
1672521,06-NOV-14,M4N,"3.02"
1672514,06-NOV-14,M5M,"0.284"
1671316,06-NOV-14,M4J,"0.747"
1670568,06-NOV-14,M4J,"0.436"
1670553,05-NOV-14,M4V,"<0.0500"
1670512,05-NOV-14,M4E,"<0.0500"
1667443,05-NOV-14,M4J,"0.957"
1672491,05-NOV-14,M6S,"7.91"
1667503,05-NOV-14,M4J,"0.257"
1670560,05-NOV-14,M6N,"1.11"
1671315,05-NOV-14,M4C,"1.64"
1670564,05-NOV-14,M6J,"9.34"
1670562,05-NOV-14,M5A,"0.188"
1665874,04-NOV-14,M5R,"0.957"
1666543,04-NOV-14,M6K,"0.944"
1666081,04-NOV-14,M6J,"1.02"
1670537,04-NOV-14,M4Y,"0.0594"
1670550,04-NOV-14,M4Y,"<0.0500"
1672518,04-NOV-14,M5M,"0.0732"
1667506,03-NOV-14,M4E,"0.0796"
1666056,03-NOV-14,M5M,"3.91"
1665919,02-NOV-14,M6S,"1.42"
1674069,01-NOV-14,M6P,"0.464"
1666088,31-OCT-14,M2J,"0.175"
1666565,31-OCT-14,M6J,"<0.0500"
1667538,31-OCT-14,M4K,"1.11"
1662674,30-OCT-14,M6P,"0.170"
1666095,30-OCT-14,M6C,"<0.0500"
1666050,30-OCT-14,M6C,"<0.0500"
1665868,30-OCT-14,M4C,"5.92"
1663037,30-OCT-14,M1B,"0.0761"
1667545,30-OCT-14,M4C,"0.0892"
1667436,29-OCT-14,M4J,"0.118"
1666074,29-OCT-14,M4N,"4.37"
1666601,29-OCT-14,M6J,"1.77"
1667505,29-OCT-14,M4C,"2.06"
1666390,29-OCT-14,M6R,"0.293"
1666574,29-OCT-14,M6H,"<0.0500"
1667435,29-OCT-14,M4G,"0.131"
1662030,29-OCT-14,M4E,"1.13"
1662455,29-OCT-14,M6J,"0.323"
1666400,29-OCT-14,M6P,"<0.0500"
1666564,29-OCT-14,M8X,"<0.0500"
1666051,29-OCT-14,M6P,"0.203"
1667510,28-OCT-14,M4E,"0.0649"
1667504,28-OCT-14,M4E,"0.766"
1666597,28-OCT-14,M6J,"0.200"
1666610,28-OCT-14,M6H,"0.814"
1666380,28-OCT-14,M6N,"0.409"
1662735,28-OCT-14,M8V,"<0.0500"
1662807,27-OCT-14,M6P,"0.111"
1667493,27-OCT-14,M4J,"0.0607"
1662720,27-OCT-14,M6R,"0.488"
1667494,27-OCT-14,M4C,"1.55"
1662954,27-OCT-14,M1P,"<0.0500"
1662805,27-OCT-14,M6S,"<0.0500"
1662709,27-OCT-14,M6J,"5.87"
1662563,27-OCT-14,M6B,"0.0933"
1667539,27-OCT-14,M4L,"2.23"
1667486,27-OCT-14,M4S,"0.152"
1662986,26-OCT-14,M6P,"0.0688"
1662806,26-OCT-14,M1G,"0.466"
1662736,24-OCT-14,M6G,"0.0807"
1667509,24-OCT-14,M4T,"6.09"
1667507,24-OCT-14,M4M,"2.03"
1662448,24-OCT-14,M6E,"0.213"
1662578,24-OCT-14,M5M,"1.25"
1667508,24-OCT-14,M4J,"1.31"
1667515,23-OCT-14,M4G,"0.213"
1662576,23-OCT-14,M3B,"0.152"
1662561,22-OCT-14,M5T,"0.186"
1660707,22-OCT-14,M4C,"1.82"
1662562,22-OCT-14,M4E,"0.648"
1662957,22-OCT-14,M6C,"<0.0500"
1662955,22-OCT-14,M6C,"<0.0500"
1667496,22-OCT-14,M4J,"<0.0500"
1662577,21-OCT-14,M5M,"0.141"
1660962,21-OCT-14,M4B,"6.99"
1662809,21-OCT-14,M6E,"3.76"
1658643,21-OCT-14,M6H,"0.705"
1667474,21-OCT-14,M4J,"10.0"
1657995,20-OCT-14,M4K,"0.743"
1663009,20-OCT-14,M8V,"0.0973"
1662041,20-OCT-14,M4L,"0.0786"
1658011,20-OCT-14,M6B,"1.02"
1660704,20-OCT-14,M4L,"0.0689"
1657879,20-OCT-14,M4K,"0.986"
1657835,19-OCT-14,M3K,"<0.0500"
1657902,19-OCT-14,M3B,"0.0828"
1657923,19-OCT-14,M5M,"<0.0500"
1657937,19-OCT-14,M6G,"0.671"
1662068,19-OCT-14,M4J,"1.69"
1657834,17-OCT-14,M6R,"<0.0500"
1658000,17-OCT-14,M4N,"5.95"
1656063,17-OCT-14,M4M,"2.58"
1657922,17-OCT-14,M6K,"0.0995"
1662073,17-OCT-14,M4L,"<0.0500"
1662036,17-OCT-14,M4P,"4.78"
1657896,17-OCT-14,M4N,"4.60"
1656112,16-OCT-14,M9B,"0.0550"
1660713,16-OCT-14,M4E,"0.0560"
1656118,16-OCT-14,M9B,"<0.0500"
1666424,16-OCT-14,M6S,"0.777"
1658640,16-OCT-14,M6N,"22.1"
1657852,16-OCT-14,M6J,"<0.0500"
1657890,16-OCT-14,M4E,"13.1"
1657857,16-OCT-14,M6C,"0.0813"
1658645,16-OCT-14,M6R,"0.319"
1656061,15-OCT-14,M6C,"0.364"
1656102,15-OCT-14,M9W,"0.101"
1658646,15-OCT-14,M9A,"<0.0500"
1660694,15-OCT-14,M4J,"0.0607"
1658644,15-OCT-14,M5T,"0.146"
1656087,14-OCT-14,M5M,"11.6"
1656116,14-OCT-14,M4W,"<0.0500"
1656113,14-OCT-14,M4M,"4.66"
1663058,14-OCT-14,M1E,"0.338"
1656115,14-OCT-14,M4K,"<0.0500"
1656096,14-OCT-14,M6J,"0.378"
1657889,14-OCT-14,M5N,"1.41"
1657877,14-OCT-14,M6H,"<0.0500"
1658014,13-OCT-14,M4T,"4.58"
1656059,13-OCT-14,M4K,"0.104"
1656045,13-OCT-14,M6S,"9.88"
1656111,10-OCT-14,M6P,"<0.0500"
1656046,10-OCT-14,M6G,"0.719"
1663074,10-OCT-14,M1S,"0.286"
1662956,10-OCT-14,M4G,"34.1"
1662808,10-OCT-14,M1C,"0.207"
1653201,10-OCT-14,M4J,"0.173"
1656042,09-OCT-14,M4N,"<0.0500"
1655420,09-OCT-14,M5M,"2.03"
1652065,09-OCT-14,M6J,"0.0559"
1656097,09-OCT-14,M6B,"<0.0500"
1656114,09-OCT-14,M4M,"<0.0500"
1656040,09-OCT-14,M2M,"0.325"
1653005,08-OCT-14,M4J,"<0.0500"
1653190,08-OCT-14,M4L,"5.22"
1656062,08-OCT-14,M6S,"0.357"
1653061,08-OCT-14,M4G,"1.04"
1656093,08-OCT-14,M4S,"0.386"
1656119,08-OCT-14,M6P,"2.65"
1656082,08-OCT-14,M6E,"1.85"
1651660,07-OCT-14,M6C,"0.112"
1656041,07-OCT-14,M2M,"0.122"
1651433,07-OCT-14,M5S,"0.0855"
1653009,07-OCT-14,M6J,"2.43"
1653055,07-OCT-14,M4L,"1.80"
1656117,07-OCT-14,M6P,"2.17"
1653065,07-OCT-14,M4E,"0.478"
1651354,06-OCT-14,M4P,"0.0774"
1651445,06-OCT-14,M5M,"1.97"
1653002,06-OCT-14,M4J,"2.02"
1653003,06-OCT-14,M4K,"2.07"
1652854,06-OCT-14,M6S,"2.24"
1653012,06-OCT-14,M4J,"0.108"
1651992,06-OCT-14,M6P,"0.524"
1656083,06-OCT-14,M4V,"0.614"
1653070,06-OCT-14,M4J,"0.533"
1651448,05-OCT-14,M6B,"<0.0500"
1651399,03-OCT-14,M4L,"24.9"
1651447,03-OCT-14,M8V,"1.89"
1652851,03-OCT-14,M6E,"0.126"
1653007,03-OCT-14,M4B,"0.122"
1653202,03-OCT-14,M4J,"0.338"
1652999,02-OCT-14,M4T,"98.5"
1649821,02-OCT-14,M4C,"0.244"
1652892,02-OCT-14,M9R,"0.0615"
1653006,02-OCT-14,M4C,"0.0774"
1652066,02-OCT-14,M6G,"<0.0500"
1651990,02-OCT-14,M6H,"1.66"
1651387,02-OCT-14,M5M,"<0.0500"
1651657,02-OCT-14,M4P,"0.169"
1652853,02-OCT-14,M8Z,"0.174"
1653013,02-OCT-14,M4E,"<0.0500"
1651325,02-OCT-14,M5M,"0.790"
1653194,02-OCT-14,M4T,"<0.0500"
1652067,02-OCT-14,M5R,"0.150"
1651383,01-OCT-14,M4T,"3.59"
1649791,01-OCT-14,M3B,"<0.0500"
1652888,01-OCT-14,M8Y,"0.0873"
1649817,01-OCT-14,M4K,"0.0936"
1651991,01-OCT-14,M1N,"<0.0500"
1651446,01-OCT-14,M4P,"3.60"
1651326,01-OCT-14,M4P,"1.36"
1652852,01-OCT-14,M6G,"0.214"
1651444,01-OCT-14,M5N,"0.787"
1652064,01-OCT-14,M6H,"0.101"
1649787,30-SEP-14,M4J,"1.07"
1649772,30-SEP-14,M6S,"0.213"
1649790,30-SEP-14,M1N,"2.77"
1649764,30-SEP-14,M6R,"0.0524"
1649816,30-SEP-14,M4N,"1.15"
1651368,30-SEP-14,M3H,"0.0781"
1651379,30-SEP-14,M4M,"1.14"
1652026,30-SEP-14,M6P,"0.766"
1649765,30-SEP-14,M9C,"0.270"
1648775,29-SEP-14,M2N,"0.152"
1649802,29-SEP-14,M1L,"0.132"
1648698,29-SEP-14,M4K,"0.729"
1651435,29-SEP-14,M6E,"2.36"
1651378,29-SEP-14,M4N,"2.43"
1649043,29-SEP-14,M6P,"<0.0500"
1649789,29-SEP-14,M4L,"1.76"
1649065,29-SEP-14,M6P,"0.207"
1651382,29-SEP-14,M5R,"4.92"
1652063,29-SEP-14,M1K,"0.0656"
1648688,28-SEP-14,M4N,"1.63"
1648776,28-SEP-14,M6B,"0.0958"
1652889,28-SEP-14,M1M,"<0.0500"
1649788,26-SEP-14,M6H,"2.19"
1648781,26-SEP-14,M5M,"0.0729"
1648685,26-SEP-14,M6E,"1.87"
1651993,26-SEP-14,M1G,"0.180"
1649820,26-SEP-14,M5R,"0.244"
1649776,25-SEP-14,M4L,"1.82"
1648765,25-SEP-14,M4C,"4.70"
1646572,25-SEP-14,M4J,"0.290"
1648687,25-SEP-14,M4K,"0.167"
1652855,25-SEP-14,M1N,"3.53"
1649805,25-SEP-14,M4S,"18.9"
1649766,25-SEP-14,M6K,"0.105"
1649158,25-SEP-14,M6K,"0.468"
1649804,25-SEP-14,M5N,"0.223"
1649153,25-SEP-14,M6N,"0.159"
1648521,25-SEP-14,M6P,"0.615"
1648684,25-SEP-14,M6H,"0.152"
1646533,25-SEP-14,M4C,"1.77"
1648736,25-SEP-14,M1K,"0.104"
1648560,25-SEP-14,M4M,"0.0846"
1646535,24-SEP-14,M4C,"0.412"
1648801,24-SEP-14,M8V,"51.9"
1649786,24-SEP-14,M4L,"2.30"
1649057,24-SEP-14,M6P,"0.0797"
1648547,24-SEP-14,M5A,"10.9"
1645142,24-SEP-14,M2N,"0.221"
1651386,24-SEP-14,M4N,"4.64"
1648696,24-SEP-14,M5T,"1.13"
1645158,23-SEP-14,M9P,"0.212"
1649773,23-SEP-14,M4R,"9.84"
1646538,23-SEP-14,M4L,"1.14"
1646522,23-SEP-14,M4S,"29.3"
1645501,22-SEP-14,M1K,"<0.0500"
1645189,22-SEP-14,M8X,"0.0848"
1648697,22-SEP-14,M6H,"2.38"
1648777,22-SEP-14,M8Y,"<0.0500"
1645072,22-SEP-14,M4M,"1.71"
1644446,22-SEP-14,M4L,"0.966"
1645161,20-SEP-14,M6R,"18.3"
1645508,19-SEP-14,M6E,"0.142"
1644378,19-SEP-14,M4N,"0.0680"
1645506,19-SEP-14,M6H,"2.82"
1645503,19-SEP-14,M5R,"0.631"
1645507,19-SEP-14,M6P,"0.0770"
1642653,19-SEP-14,M4J,"0.696"
1646501,19-SEP-14,M4G,"1.33"
1646576,19-SEP-14,M4L,"1.59"
1644453,19-SEP-14,M4L,"0.154"
1645160,18-SEP-14,M9W,"0.0768"
1645156,18-SEP-14,M9A,"0.0674"
1644441,18-SEP-14,M1N,"<0.0500"
1645502,18-SEP-14,M6K,"1.54"
1646556,18-SEP-14,M4J,"0.137"
1644443,18-SEP-14,M4P,"5.23"
1645073,18-SEP-14,M6H,"0.557"
1644359,18-SEP-14,M5R,"0.108"
1642646,17-SEP-14,M8W,"3.98"
1642649,17-SEP-14,M4J,"3.82"
1645162,17-SEP-14,M8Y,"0.0745"
1645500,17-SEP-14,M6R,"0.0948"
1644409,17-SEP-14,M2N,"<0.0500"
1645504,17-SEP-14,M6E,"<0.0500"
1644451,17-SEP-14,M4T,"0.417"
1642806,17-SEP-14,M4L,"0.930"
1645139,17-SEP-14,M5M,"10.9"
1640529,16-SEP-14,M1X,"0.0919"
1642801,16-SEP-14,M4K,"0.176"
1642807,16-SEP-14,M1R,"<0.0500"
1642641,16-SEP-14,M4E,"0.449"
1645127,16-SEP-14,M4N,"2.82"
1644440,16-SEP-14,M6H,"1.57"
1642809,16-SEP-14,M4L,"0.541"
1644361,16-SEP-14,M3H,"0.199"
1644457,16-SEP-14,M4V,"0.513"
1645505,15-SEP-14,M5P,"0.0669"
1645104,15-SEP-14,M4R,"<0.0500"
1641932,15-SEP-14,M5N,"3.51"
1641950,15-SEP-14,M5M,"2.13"
1642802,15-SEP-14,M4K,"0.862"
1642804,15-SEP-14,M4L,"3.92"
1641923,15-SEP-14,M4G,"0.0515"
1642583,15-SEP-14,M6J,"10.3"
1642640,15-SEP-14,M5N,"0.267"
1644482,15-SEP-14,M4T,"0.112"
1642654,14-SEP-14,M4C,"1.58"
1641940,14-SEP-14,M6G,"2.42"
1641250,14-SEP-14,M4B,"0.0656"
1641919,14-SEP-14,M4R,"0.133"
1642622,14-SEP-14,M5P,"0.217"
1641937,14-SEP-14,M4N,"<0.0500"
1641298,12-SEP-14,M4R,"2.09"
1642811,12-SEP-14,M4K,"1.10"
1642642,12-SEP-14,M6R,"0.616"
1642614,12-SEP-14,M6E,"1.39"
1639186,12-SEP-14,M1N,"1.73"
1641309,12-SEP-14,M4L,"13.2"
1641909,12-SEP-14,M4L,"1.29"
1642617,12-SEP-14,M5P,"0.0547"
1639243,12-SEP-14,M4E,"1.88"
1641189,12-SEP-14,M4N,"0.113"
1641205,12-SEP-14,M4N,"<0.0500"
1641212,12-SEP-14,M5M,"7.00"
1642645,12-SEP-14,M4A,"0.0733"
1642615,12-SEP-14,M5P,"<0.0500"
1642607,11-SEP-14,M4B,"0.142"
1641191,11-SEP-14,M4P,"2.00"
1641322,11-SEP-14,M4K,"0.217"
1642643,11-SEP-14,M9C,"<0.0500"
1642620,11-SEP-14,M8Z,"0.101"
1642582,11-SEP-14,M9M,"0.0676"
1642644,11-SEP-14,M1T,"<0.0500"
1641898,11-SEP-14,M5M,"0.685"
1642800,11-SEP-14,M1M,"0.145"
1638542,11-SEP-14,M5R,"0.171"
1642652,11-SEP-14,M4L,"<0.0500"
1642651,11-SEP-14,M6P,"2.13"
1642790,11-SEP-14,M6R,"0.0901"
1639168,10-SEP-14,M4P,"0.108"
1662812,10-SEP-14,M5R,"<0.0500"
1641904,10-SEP-14,M4K,"0.985"
1641193,10-SEP-14,M5S,"<0.0500"
1642630,10-SEP-14,M6P,"0.247"
1642808,10-SEP-14,M6P,"0.241"
1642810,10-SEP-14,M4S,"0.446"
1642616,10-SEP-14,M6C,"1.13"
1639254,10-SEP-14,M4G,"10.3"
1639252,09-SEP-14,M3B,"0.281"
1641889,09-SEP-14,M3H,"0.471"
1642805,09-SEP-14,M1N,"0.449"
1637981,09-SEP-14,M4L,"0.151"
1638560,09-SEP-14,M6C,"0.113"
1642612,09-SEP-14,M5M,"3.69"
1642628,09-SEP-14,M6G,"2.05"
1642803,09-SEP-14,M4B,"0.131"
1637930,08-SEP-14,M4G,"0.0516"
1639366,08-SEP-14,M6S,"<0.0500"
1637935,08-SEP-14,M3B,"0.0657"
1639237,08-SEP-14,M4S,"<0.0500"
1638036,08-SEP-14,M5A,"13.8"
1638048,08-SEP-14,M4G,"0.163"
1638565,08-SEP-14,M6G,"0.186"
1641206,08-SEP-14,M6C,"0.0770"
1641944,08-SEP-14,M6G,"0.0856"
1639244,08-SEP-14,M4L,"2.62"
1638572,08-SEP-14,M5R,"0.473"
1637892,07-SEP-14,M5P,"3.14"
1638020,07-SEP-14,M6C,"<0.0500"
1637934,07-SEP-14,M6C,"<0.0500"
1637989,07-SEP-14,M6R,"3.19"
1637984,07-SEP-14,M6K,"59.9"
1637953,07-SEP-14,M5N,"<0.0500"
1648686,07-SEP-14,M6P,"3.27"
1637888,07-SEP-14,M5R,"0.0701"
1638561,06-SEP-14,M6R,"0.113"
1639198,06-SEP-14,M4K,"0.101"
1637913,05-SEP-14,M6K,"0.111"
1636282,05-SEP-14,M4M,"0.0991"
1639167,05-SEP-14,M4L,"0.899"
1636220,05-SEP-14,M6H,"<0.0500"
1639166,05-SEP-14,M4C,"0.934"
1637955,05-SEP-14,M6S,"2.67"
1637991,05-SEP-14,M3H,"0.483"
1638055,05-SEP-14,M4N,"0.0729"
1638015,05-SEP-14,M5A,"0.135"
1639304,05-SEP-14,M6S,"6.00"
1639273,04-SEP-14,M4S,"8.93"
1638044,04-SEP-14,m2l,"<0.0500"
1638010,04-SEP-14,M4N,"1.80"
1637983,04-SEP-14,M4E,"1.51"
1637992,04-SEP-14,M4L,"4.74"
1635162,04-SEP-14,M9A,"0.108"
1636219,04-SEP-14,M4G,"0.228"
1639181,04-SEP-14,M1N,"1.17"
1638545,04-SEP-14,M5P,"4.90"
1636272,04-SEP-14,M4C,"1.12"
1637950,04-SEP-14,M2N,"0.138"
1639228,04-SEP-14,M4K,"8.57"
1639172,04-SEP-14,M4T,"11.2"
1636268,04-SEP-14,M3C,"1.34"
1639202,04-SEP-14,M4B,"<0.0500"
1639173,04-SEP-14,M4K,"1.49"
1638218,04-SEP-14,M4L,"5.69"
1639182,04-SEP-14,M4T,"0.291"
1639338,04-SEP-14,M6C,"0.186"
1636221,04-SEP-14,M6E,"3.87"
1636214,03-SEP-14,M4N,"5.95"
1638564,03-SEP-14,M9B,"0.0524"
1636273,03-SEP-14,M4E,"2.06"
1639341,03-SEP-14,M6N,"4.26"
1636275,03-SEP-14,M1G,"0.309"
1638563,03-SEP-14,M6H,"0.878"
1638556,03-SEP-14,M6K,"2.78"
1638552,03-SEP-14,M5R,"0.711"
1638562,03-SEP-14,M6P,"0.0829"
1639353,03-SEP-14,M6H,"0.466"
1636284,03-SEP-14,M4J,"<0.0500"
1635147,02-SEP-14,M6P,"0.0530"
1639253,02-SEP-14,M4E,"3.10"
1636200,02-SEP-14,M4P,"0.112"
1638209,02-SEP-14,M6J,"2.00"
1639190,02-SEP-14,M4M,"0.0713"
1635148,02-SEP-14,M4W,"<0.0500"
1635146,01-SEP-14,M6P,"0.441"
1646574,01-SEP-14,M4E,"0.423"
1638040,01-SEP-14,M2H,"<0.0500"
1638224,01-SEP-14,M6S,"0.254"
1636293,01-SEP-14,M4M,"3.82"
1637956,30-AUG-14,M8X,"<0.0500"
1636217,30-AUG-14,M4C,"4.18"
1635144,29-AUG-14,M1K,"0.301"
1635149,29-AUG-14,M6N,"4.47"
1635161,29-AUG-14,M6K,"1.35"
1636195,29-AUG-14,M9N,"0.121"
1636269,29-AUG-14,M4L,"0.196"
1635164,29-AUG-14,M6S,"2.70"
1636208,29-AUG-14,M4C,"0.184"
1636215,29-AUG-14,M4J,"2.83"
