Sample Number,Sampled Date,Partial Postal Code,Lead Amount ppb
1239953,24-Oct-11,M6S,0.800
1239959,10-Nov-11,M6P,13.0
1239961,12-Oct-11,M8V,<0.500
1239962,13-Oct-11,M6S,0.800
1239975,03-Nov-11,M4L,8.00
1239977,09-Nov-11,M6S,2.00
1239978,26-Oct-11,M5R,0.600
1239981,27-Oct-11,M6R,2.00
1239982,25-Oct-11,M6P,12.0
1239985,26-Oct-11,M6S,9.00
1239987,04-Nov-11,M4J,<0.500
1239989,24-Oct-11,M6N,11.0
1239995,10-Nov-11,M4C,5.00
1242860,26-Oct-11,M4G,8.00
1242861,31-Oct-11,M1M,<0.500
1242862,18-Oct-11,M1J,<0.500
1242886,03-Nov-11,M4R,3.00
1242952,04-Nov-11,M4P,3.00
1242984,07-Nov-11,M4R,8.00
1242985,08-Nov-11,M4P,<0.500
1243044,16-Nov-11,M4K,5.00
1243047,17-Nov-11,M4E,12.0
1243852,05-Nov-11,M5A,5.00
1243859,07-Nov-11,M5R,5.00
1243878,08-Nov-11,M6G,5.00
1243879,14-Nov-11,M4C,3.00
1243880,16-Nov-11,M6J,9.00
1243883,16-Nov-11,M4R,1.00
1244020,10-Nov-11,M4E,<0.500
1244531,08-Nov-11,M6P,5.00
1244532,09-Nov-11,M6H,5.00
1244557,15-Nov-11,M6P,<0.500
1244571,16-Nov-11,M8Z,10.0
1244592,17-Nov-11,M6S,0.500
1244598,17-Nov-11,M6S,6.00
1244599,24-Nov-11,M6P,14.0
1244609,22-Nov-11,M9P,0.500
1244621,22-Nov-11,M6P,11.0
1245531,16-Nov-11,M4C,1.00
1245537,17-Nov-11,M5M,<0.500
1245544,18-Nov-11,M4C,4.00
1245545,18-Nov-11,M5T,10.0
1245546,18-Nov-11,M4E,3.00
1245547,22-Nov-11,M4K,4.00
1245548,21-Nov-11,M6G,7.00
1245551,22-Nov-11,M5A,9.00
1245554,23-Nov-11,M6C,<0.500
1245566,25-Nov-11,M4L,1.00
1245568,21-Nov-11,M5R,<0.500
1246588,24-Nov-11,M4G,0.600
1246589,18-Nov-11,M5M,0.800
1246590,25-Nov-11,M5M,<0.500
1246591,24-Nov-11,M4R,2330
1246598,15-Nov-11,M2R,4.00
1248743,29-Nov-11,M4G,0.600
1248744,25-Nov-11,M4K,5.00
1248746,28-Nov-11,M4K,6.00
1248747,25-Nov-11,M6S,<0.500
1248748,25-Nov-11,M4K,2590
1248768,25-Nov-11,M4L,<0.500
1248823,28-Nov-11,M4C,0.900
1248827,25-Nov-11,M4C,3.00
1248830,30-Nov-11,M4L,<0.500
1248833,24-Nov-11,M4J,<0.500
1249192,26-Nov-11,M4J,41.0
1249193,03-Dec-11,M4K,17.0
1251394,01-Dec-11,M4J,17.0
1251395,30-Nov-11,M4J,5.00
1251397,28-Nov-11,M6P,10.0
1251398,28-Nov-11,M6G,4.00
1251399,28-Nov-11,M6P,8.00
1251400,09-Nov-11,M6G,8.00
1251464,29-Oct-11,M6H,6.00
1251475,01-Dec-11,M6P,3.00
1251492,02-Dec-11,M4C,3.00
1251503,05-Dec-11,M4B,<0.500
1251517,05-Dec-11,M6J,4.00
1251533,06-Dec-11,M6P,4.00
1251535,06-Dec-11,M4B,<0.500
1251536,06-Dec-11,M4J,1.00
1251544,07-Dec-11,M6G,21.0
1251547,08-Dec-11,M4E,<0.500
1251553,09-Dec-11,M4E,<0.500
1253824,14-Dec-11,M4J,8.00
1253825,14-Dec-11,M4C,2.00
1254960,13-Dec-11,M6P,5.00
1254972,19-Dec-11,M5R,2.00
1254984,15-Dec-11,M6J,0.800
1254989,15-Dec-11,M6P,5.00
1254990,13-Dec-11,M6S,13.0
1254991,15-Dec-11,M6K,3.00
1254992,16-Dec-11,M6S,5.00
1255028,15-Dec-11,M9B,3.00
1255031,09-Dec-11,M6J,10.0
1255032,20-Dec-11,M6P,2410
1255033,14-Dec-11,M6J,10.0
1255034,13-Dec-11,M6H,38.0
1255035,12-Dec-11,M6C,<0.500
1255036,20-Dec-11,M8Z,1.00
1255840,16-Dec-11,M4J,1.00
1255842,22-Dec-11,M4M,4.00
1255853,14-Dec-11,M3C,<0.500
1255854,15-Dec-11,M4L,3.00
1255855,23-Dec-11,M4J,13.0
1255885,15-Dec-11,M4C,1.00
1255897,21-Dec-11,M4J,9.00
1255898,09-Dec-11,M1N,<0.500
1255899,21-Dec-11,M5T,1.00
1255900,21-Dec-11,M1M,8.00
1255901,15-Dec-11,M6J,7.00
1260186,21-Dec-11,M6J,8.00
1260187,21-Dec-11,M6G,0.700
1260188,13-Dec-11,M4W,<0.500
1260189,08-Dec-11,M5M,7.00
1260190,15-Dec-11,M4K,3.00
1260191,08-Dec-11,M6E,17.0
1260192,05-Dec-11,M6G,0.700
1260197,30-Dec-11,M4L,0.800
1260199,13-Dec-11,M6S,8.00
1260200,29-Dec-11,M5R,<0.500
1260201,03-Jan-12,M4R,1.00
1260202,07-Dec-11,M4L,5.00
1260203,08-Dec-11,M4C,18.0
1262344,16-Dec-11,M2R,0.900
1262345,11-Jan-12,M6P,<0.500
1262352,29-Nov-11,M4R,5.00
1262353,29-Nov-11,M3H,65.0
1262358,05-Dec-11,M9N,<0.500
1262362,08-Dec-11,M4N,9.00
1262365,20-Dec-11,M2K,0.600
1262367,23-Dec-11,M6N,3.00
1262372,23-Dec-11,M8W,1.00
1262375,23-Dec-11,M2R,0.800
1262377,30-Dec-11,M4J,17.0
1262383,28-Dec-11,M6R,6.00
1262386,30-Dec-11,M6P,4.00
1262388,28-Dec-11,M4J,<0.500
1262392,29-Dec-11,M5M,<0.500
1262395,29-Dec-11,M5M,<0.500
1262396,29-Dec-11,M8Y,0.600
1262849,03-Jan-12,M4C,2.00
1262850,03-Jan-12,M6S,5.00
1262851,03-Jan-12,M4M,7.00
1262852,04-Jan-12,M4M,1.00
1262853,04-Jan-12,M6N,14.0
1262854,05-Jan-12,M4G,<0.500
1262909,06-Jan-12,M6K,<0.500
1262911,06-Jan-12,M4E,<0.500
1262914,06-Jan-12,M4J,5.00
1262915,05-Jan-12,M6B,2.00
1262916,05-Jan-12,M6N,2.00
1262917,05-Jan-12,M6P,13.0
1262918,06-Jan-12,M4L,8.00
1262919,06-Jan-12,M4L,5.00
1262920,06-Jan-12,M4M,3.00
1262921,08-Jan-12,M4L,7.00
1262928,09-Jan-12,M9C,0.800
1262929,12-Jan-12,M4J,<0.500
1262930,09-Jan-12,M5M,10.0
1262936,09-Jan-12,M4E,5.00
1263179,16-Jan-12,M4N,4.00
1263180,10-Jan-12,M4K,5.00
1263181,08-Jan-12,M4E,5.00
1263182,09-Jan-12,M4T,9.00
1264777,16-Jan-12,M4C,7.00
1264781,18-Jan-12,M4E,<0.500
1264785,19-Jan-12,M1E,0.600
1264798,18-Jan-12,M4J,36.0
1264801,16-Jan-12,M4K,10.0
1264804,16-Jan-12,M4C,<0.500
1264808,11-Jan-12,M4C,<0.500
1266224,16-Jan-12,M4E,<0.500
1266238,22-Jan-12,M4N,0.500
1266240,20-Jan-12,M5M,4.00
1266241,10-Jan-12,M4R,2.00
1266245,23-Jan-12,M5P,4.00
1266260,12-Jan-12,M8Y,2.00
1266275,10-Jan-12,M8Y,<0.500
1266280,18-Jan-12,M6P,<0.500
1266287,20-Jan-12,M6H,10.0
1266326,18-Jan-12,M4E,<0.500
1266329,18-Jan-12,M4E,<0.500
1266330,12-Jan-12,M6S,4.00
1266331,22-Jan-12,M6S,3.00
1266486,24-Jan-12,M4L,<0.500
1266520,17-Jan-12,M4E,3.00
1266529,20-Jan-12,M4S,5.00
1268375,27-Dec-11,M5P,<0.500
1268376,29-Dec-11,M1E,<0.500
1269961,16-Jan-12,M6B,0.900
1269964,25-Jan-12,M6E,5.00
1269968,17-Jan-12,M6K,8.00
1269974,25-Jan-12,M6R,0.600
1269977,13-Jan-12,M6C,1.00
1269978,24-Jan-12,M4E,6.00
1269979,30-Jan-12,M4C,5.00
1269989,26-Jan-12,M6G,0.800
1269990,29-Jan-12,M6K,6.00
1269999,01-Feb-12,M4J,4.00
1270000,30-Jan-12,M6H,12.0
1270001,24-Jan-12,M4E,1.00
1271789,25-Jan-12,M6J,7.00
1271790,07-Feb-12,M6R,1.00
1271791,24-Jan-12,M6S,0.700
1271793,07-Feb-12,M6G,<0.500
1271794,26-Jan-12,M9B,<0.500
1271795,27-Jan-12,M6R,0.700
1271796,26-Jan-12,M6P,3.00
1271797,26-Jan-12,M6H,3.00
1271817,27-Jan-12,M6P,1.00
1271818,03-Feb-12,M6K,10.0
1271819,06-Feb-12,M6N,4.00
1271846,27-Jan-12,M5M,0.700
1271848,26-Jan-12,M5M,7.00
1271849,27-Jan-12,M4N,8.00
1271850,03-Feb-12,M3H,2.00
1271851,07-Feb-12,M6R,1.00
1271852,03-Feb-12,M6P,2.00
1272664,06-Feb-12,M4J,12.0
1272665,03-Feb-12,M4E,6.00
1272670,02-Feb-12,M4E,6.00
1272671,07-Feb-12,M4J,0.600
1272672,07-Jan-12,M4C,0.800
1272681,07-Feb-12,M4C,5.00
1272683,03-Feb-12,M4C,2.00
1272694,06-Feb-12,M4C,4.00
1275163,10-Feb-12,M4L,5.00
1275164,13-Feb-12,M4J,2.00
1275165,09-Feb-12,M4L,4.00
1275166,13-Feb-12,M4K,1.00
1275167,10-Feb-12,M4M,1.00
1275174,07-Feb-12,M4C,3.00
1275175,14-Feb-12,M4J,<0.500
1275176,14-Feb-12,M4K,<0.500
1276351,08-Feb-12,M8Y,2.00
1276353,15-Feb-12,M5S,5.00
1276355,02-Feb-12,M4K,6.00
1276356,05-Feb-12,M6E,4.00
1276357,13-Feb-12,M6C,74.0
1276358,10-Feb-12,M6S,4.00
1276359,06-Feb-12,M4V,<0.500
1276360,20-Feb-12,M5M,8.00
1276361,10-Feb-12,M4N,0.500
1276362,13-Feb-12,M4G,<0.500
1276363,16-Feb-12,M6G,1.00
1276364,20-Feb-12,M6J,6.00
1276365,15-Feb-12,M6B,0.800
1276366,13-Feb-12,M8V,<0.500
1276431,13-Feb-12,M8Z,<0.500
1276434,13-Feb-12,M8V,<0.500
1276437,22-Feb-12,M6J,6.00
1276448,10-Feb-12,M6J,4.00
1276462,14-Feb-12,M6J,5.00
1276464,08-Feb-12,M6G,2.00
1276466,09-Feb-12,M6E,<0.500
1276467,16-Feb-12,M6R,3.00
1276468,08-Feb-12,M6P,8.00
1276475,21-Feb-12,M8Y,<0.500
1276476,12-Feb-12,M6J,1060
1277432,16-Feb-12,M4L,5.00
1277433,21-Feb-12,M4L,2.00
1277452,17-Feb-12,M4J,7.00
1277452,17-Feb-12,M4J,7.00
1277453,17-Feb-12,M4K,5.00
1277453,17-Feb-12,M4K,5.00
1280085,24-Feb-12,M4L,5.00
1280086,24-Feb-12,M5R,<0.500
1280088,29-Feb-12,M4J,2.00
1280124,28-Feb-12,M4J,4.00
1280153,28-Feb-12,M5A,<0.500
1281273,23-Feb-12,M3B,<0.500
1281274,21-Feb-12,M5M,<0.500
1281281,21-Feb-12,M5N,<0.500
1281282,21-Feb-12,M4R,4.00
1281294,03-Feb-12,M1N,7.00
1281295,15-Feb-12,M3A,<0.500
1281723,20-Feb-12,M6E,3.00
1281724,29-Feb-12,M6G,<0.500
1281820,01-Mar-12,M6S,2.00
1281822,29-Feb-12,M6G,1.00
1281825,02-Mar-12,M8Y,8.00
1281826,01-Mar-12,M8Y,<0.500
1281827,28-Feb-12,M6J,<0.500
1281828,25-Feb-12,M6R,1.00
1281831,08-Mar-12,M6C,2.00
1283020,07-Mar-12,M4J,7.00
1283031,05-Mar-12,M4C,<0.500
1283790,13-Mar-12,M6S,4.00
1284841,08-Mar-12,M5A,<0.500
1284844,06-Mar-12,M4K,<0.500
1284847,08-Mar-12,M4V,0.900
1284865,03-Mar-12,M4C,4.00
1284870,04-Mar-12,M4V,1.00
1284871,13-Mar-12,M4K,9.00
1284872,13-Mar-12,M5N,6.00
1284873,02-Mar-12,M6N,1.00
1284876,08-Mar-12,M4N,<0.500
1285829,05-Mar-12,M4S,<0.500
1285830,11-Mar-12,M6G,5.00
1285831,12-Mar-12,M4N,7.00
1285832,12-Mar-12,M5M,19.0
1285838,07-Mar-12,M5P,3.00
1285845,13-Mar-12,M5M,3.00
1286461,12-Mar-12,M6H,5.00
1286462,08-Mar-12,M8V,7.00
1286464,15-Mar-12,M6E,7.00
1286465,20-Mar-12,M8V,5.00
1286467,20-Mar-12,M9A,<0.500
1286468,19-Mar-12,M6K,3.00
1286469,13-Mar-12,M4R,1.00
1286470,19-Mar-12,M6K,<0.500
1286471,16-Mar-12,M6S,0.600
1286472,08-Mar-12,M6R,3.00
1286473,08-Mar-12,M6P,4.00
1286474,13-Mar-12,M6P,4.00
1286522,01-Mar-12,M6R,0.900
1286821,19-Mar-12,M4L,21.0
1286822,12-Mar-12,M4T,1.00
1286823,22-Mar-12,M4J,4.00
1286824,09-Mar-12,M4C,<0.500
1286825,12-Mar-12,M4E,2.00
1286826,13-Mar-12,M4J,1.00
1286830,19-Mar-12,M1C,<0.500
1286833,12-Mar-12,M4J,1.00
1286834,12-Mar-12,M4J,0.600
1287717,19-Mar-12,M5P,<0.500
1287724,20-Mar-12,M5P,3.00
1287725,18-Mar-12,M4R,2.00
1287726,19-Mar-12,M5B,1.00
1287727,22-Mar-12,M6C,8.00
1290016,22-Mar-12,M4J,4.00
1290029,26-Mar-12,M4C,<0.500
1290030,28-Mar-12,M4K,<0.500
1291363,22-Mar-12,M5M,<0.500
1291364,21-Mar-12,M5M,16.0
1291365,28-Mar-12,M4N,19400
1291366,23-Mar-12,M5M,4.00
1291367,02-Apr-12,M5N,3280
1291545,29-Mar-12,M6P,5.00
1291546,21-Mar-12,M6S,1.00
1291549,22-Mar-12,M6N,7.00
1291550,27-Mar-12,M6P,1.00
1291551,27-Mar-12,M6H,7030
1291552,28-Mar-12,M6K,11.0
1291555,29-Mar-12,M6P,3.00
1291564,30-Mar-12,M9A,1.00
1291565,02-Apr-12,M6P,5.00
1291575,03-Apr-12,M6K,0.900
1291586,03-Apr-12,M6R,4.00
1291730,30-Mar-12,M4K,2.00
1291731,04-Apr-12,M4G,0.900
1291732,03-Apr-12,M4C,4.00
1293176,03-Apr-12,M6H,<0.500
1293181,26-Mar-12,M6C,6.00
1293184,03-Apr-12,M6G,<0.500
1293185,18-Mar-12,M4W,1.00
1293187,04-Apr-12,M4V,<0.500
1293191,28-Mar-12,M6K,<0.500
1293193,04-Apr-12,M6C,2.00
1293199,28-Mar-12,M4M,2.00
1294791,11-Apr-12,M4L,4.00
1294792,04-Mar-12,M4L,17.0
1294793,13-Apr-12,M4C,3.00
1294794,11-Apr-12,M4L,8.00
1294797,10-Apr-12,M1K,<0.500
1294802,11-Apr-12,M4M,2.00
1295395,10-Apr-12,M4N,6.00
1295396,15-Apr-12,M3H,<0.500
1295397,10-Apr-12,M4K,<0.500
1295398,10-Apr-12,M6J,10.0
1295399,11-Apr-12,M4E,2.00
1295937,15-Apr-12,M6S,4.00
1295941,08-Apr-12,M6H,17.0
1295945,10-Apr-12,M6M,<0.500
1295966,03-Apr-12,M6K,6.00
1295971,16-Apr-12,M6N,7.00
1295972,12-Apr-12,M6H,<0.500
1295974,05-Apr-12,M6R,7.00
1295975,18-Apr-12,M8X,10.0
1296798,13-Apr-12,M4C,<0.500
1296799,13-Apr-12,M6N,8.00
1296800,15-Apr-12,M4C,5.00
1296801,16-Apr-12,M4C,3.00
1296802,17-Apr-12,M4C,<0.500
1297845,18-Apr-12,M4S,<0.500
1297846,16-Apr-12,M4E,3.00
1297847,18-Apr-12,M4M,5.00
1297848,20-Apr-12,M6J,17.0
1298510,02-Apr-12,M1P,<0.500
1298511,27-Mar-12,M1R,<0.500
1298512,10-Apr-12,M1E,<0.500
1298513,05-Apr-12,M1E,4.00
1298773,24-Apr-12,M4C,3.00
1298777,18-Apr-12,M4J,5.00
1298781,20-Apr-12,M4B,8.00
1298782,26-Apr-12,M4J,11.0
1298784,24-Apr-12,M4C,<0.500
1298785,20-Apr-12,M4J,<0.500
1298788,23-Apr-12,M4C,5.00
1300841,22-Apr-12,M5M,36.0
1300842,25-Apr-12,M3H,1.00
1301380,30-Apr-12,M9C,<0.500
1301383,23-Apr-12,M4L,2150
1301391,24-Apr-12,M8X,<0.500
1301408,25-Apr-12,M8V,0.700
1301409,25-Apr-12,M6N,9.00
1301410,30-Apr-12,M4C,8.00
1301425,17-Apr-12,M6E,62.0
1301426,27-Apr-12,M9A,1.00
1301428,25-Apr-12,M8W,5.00
1301430,29-Apr-12,M9V,0.600
1301433,18-Apr-12,M8Z,<0.500
1301434,26-Apr-12,M6G,0.700
1301435,30-Apr-12,M6P,0.800
1302229,27-Apr-12,M4J,<0.500
1302232,26-Apr-12,M5N,5.00
1302236,30-Apr-12,M6G,22.0
1302238,30-Apr-12,M4C,<0.500
1302245,01-May-12,M4E,5.00
1302250,02-May-12,M4L,1.00
1302251,26-Apr-12,M4C,4.00
1302257,27-Apr-12,M5S,<0.500
1303467,27-Apr-12,M4C,11.0
1303476,03-May-12,M5M,3.00
1303477,04-May-12,M4M,4.00
1303510,25-Apr-12,M6G,9.00
1303512,30-Apr-12,M4J,<0.500
1303513,17-Apr-12,M4N,<0.500
1303527,30-Apr-12,M6C,3.00
1303536,21-Apr-12,M6J,9.00
1303553,04-May-12,M4N,<0.500
1303558,22-Apr-12,M4C,11.0
1303562,25-Apr-12,M4M,6.00
1303563,01-May-12,M4K,4.00
1303564,07-May-12,M6H,0.800
1306609,15-May-12,M6P,4.00
1306622,11-May-12,M6R,<0.500
1306629,10-May-12,M6H,2.00
1306630,08-May-12,M6S,2.00
1306631,09-May-12,M8W,<0.500
1306632,03-May-12,M8X,5.00
1306633,04-May-12,M6R,0.600
1307626,08-May-12,M4K,3.00
1307627,07-May-12,M4J,0.800
1307628,10-May-12,M4E,1.00
1307633,03-May-12,M1M,<0.500
1307635,11-May-12,M4C,2.00
1307637,10-May-12,M4J,<0.500
1307638,08-May-12,M4L,<0.500
1307639,08-May-12,M4J,<0.500
1307640,08-May-12,M4L,4.00
1307641,16-May-12,M4X,<0.500
1307642,11-May-12,M4G,<0.500
1307643,15-May-12,M4C,3.00
1307645,10-May-12,M4J,<0.500
1307648,10-May-12,M4J,2.00
1307656,12-May-12,M4J,<0.500
1310088,17-May-12,M6S,5.00
1310089,23-May-12,M4J,6.00
1310090,23-May-12,M9B,<0.500
1310091,22-May-12,M4J,4.00
1310092,20-May-12,M4L,<0.500
1310093,11-May-12,M6S,<0.500
1310094,10-May-12,M6S,20.0
1310095,15-May-12,M6E,3.00
1310096,17-May-12,M6G,4.00
1310097,23-May-12,M4M,2.00
1310106,22-May-12,M5M,12.0
1310108,04-May-12,M4V,<0.500
1310127,11-May-12,M6S,<0.500
1310128,14-May-12,M5M,3.00
1310129,08-May-12,M4M,1.00
1310130,24-May-12,M1K,<0.500
1310872,04-May-12,M5P,7.00
1310873,08-May-12,M4N,<0.500
1310874,07-May-12,M5A,11.0
1310875,03-May-12,M2M,4.00
1310876,03-May-12,M4A,<0.500
1310909,22-May-12,M4V,4.00
1310910,17-May-12,M3K,<0.500
1310911,16-May-12,M4M,4.00
1310912,16-May-12,M5M,8.00
1310913,11-May-12,M5M,22.0
1310917,10-May-12,M4P,9.00
1310918,28-May-12,M5M,5.00
1311404,09-May-12,M5M,75.0
1311406,04-May-12,M1N,<0.500
1311526,29-May-12,M5T,1.00
1311532,29-May-12,M4E,3.00
1311540,15-May-12,M4G,4.00
1311560,28-May-12,M4M,3.00
1311561,24-May-12,M5N,0.500
1311572,14-May-12,M4C,7.00
1311578,29-May-12,M4M,<0.500
1311580,28-May-12,M4J,1.00
1311581,22-May-12,M4L,7.00
1314662,17-May-12,M6P,9.00
1314663,25-May-12,M6R,3.00
1314664,25-May-12,M6E,7.00
1314665,22-May-12,M6N,3.00
1314666,03-Jun-12,M5P,<0.500
1314667,28-May-12,M6S,72.0
1314668,31-May-12,M6S,12.0
1314669,29-May-12,M6K,<0.500
1314670,29-May-12,M6J,6.00
1314671,03-Jun-12,M6C,<0.500
1314672,18-May-12,M6R,11.0
1314675,31-May-12,M9B,<0.500
1314677,23-May-12,M8W,0.800
1314678,28-May-12,M6S,17.0
1317536,07-Jun-12,M6R,23.0
1317540,10-Jun-12,M3J,<0.500
1317554,12-Jun-12,M6J,11.0
1317586,29-May-12,M4M,2.00
1317588,11-Jun-12,M4L,7.00
1317625,25-May-12,M5R,4.00
1317626,08-Jun-12,M5S,7.00
1317627,25-May-12,M5R,<0.500
1317628,05-Jun-12,M6G,<0.500
1317629,28-May-12,M6S,<0.500
1317630,11-Jun-12,M5M,5.00
1317632,06-Jun-12,M5S,1.00
1318361,30-May-12,M3H,2.00
1318380,06-Jun-12,M2K,<0.500
1318383,13-Jun-12,M5G,4.00
1318384,08-Jun-12,M4K,6.00
1318385,07-Jun-12,M4S,<0.500
1318386,11-Jun-12,M6S,<0.500
1318387,11-Jun-12,M4N,22.0
1318388,06-Jun-12,M4L,13.0
1318389,05-Jun-12,M4J,4.00
1318396,11-Jun-12,M5P,<0.500
1318432,04-Jun-12,M5B,2.00
1318486,01-Jun-12,M4E,3.00
1318554,11-Jun-12,M4J,<0.500
1318555,31-May-12,M4E,1.00
1318556,07-Jun-12,M4C,<0.500
1318572,12-Jun-12,M4C,9.00
1318577,08-Jun-12,M4L,7.00
1318579,07-Jun-12,M4K,7.00
1318580,12-Jun-12,M4G,5.00
1318957,08-Jun-12,M5S,1.00
1321933,18-Jun-12,M4J,2.00
1321934,15-Jun-12,M4E,5.00
1321955,19-Jun-12,M4K,0.800
1321966,20-Jun-12,M4L,1.00
1322864,21-Jun-12,M4P,<0.500
1322865,17-Jun-12,M4N,<0.500
1322866,22-Jun-12,M4R,<0.500
1322867,19-Jun-12,M5M,3.00
1325444,03-Jul-12,M5P,2.00
1325516,03-Jul-12,M4K,3.00
1325525,23-Jun-12,M6P,8.00
1325526,23-Jun-12,M4T,9.00
1325528,24-Jun-12,M4G,0.700
1325537,22-Jun-12,M4C,<0.500
1325562,22-Jun-12,M4E,5.00
1325563,26-Jun-12,M4L,3.00
1325564,27-Jun-12,M4J,9.00
1325565,27-Jun-12,M8X,<0.500
1325566,26-Jun-12,M4M,<0.500
1325567,26-Jun-12,M4E,7.00
1325568,20-Jun-12,M6P,24.0
1325569,19-Jun-12,M4T,11.0
1325581,18-Jun-12,M4L,2.00
1325586,21-Jun-12,M5A,0.600
1325587,03-Jul-12,M5N,<0.500
1325588,20-Jun-12,M4M,<0.500
1325591,19-Jun-12,M6B,<0.500
1325595,13-Jun-12,M4E,4.00
1325619,21-Jun-12,M5P,<0.500
1325622,18-Jun-12,M4V,3.00
1325625,18-Jun-12,M4V,3.00
1326450,29-Jun-12,M6H,2840
1327216,05-Jul-12,M4M,4.00
1327231,03-Jul-12,M4E,5.00
1327232,02-Jul-12,M4L,9.00
1327233,03-Jul-12,M4J,5.00
1327234,04-Jul-12,M4M,<0.500
1327235,04-Jul-12,M4J,1.00
1327236,04-Jul-12,M4A,<0.500
1327237,03-Jul-12,M4J,<0.500
1327237,03-Jul-12,M4J,<0.500
1327241,04-Jul-12,M4E,9.00
1329033,18-Jun-12,M9A,<0.500
1329036,12-Jun-12,M6S,3.00
1329037,15-Jun-12,M6G,10.0
1329038,13-Jun-12,M4K,<0.500
1329039,25-Jun-12,M8Y,<0.500
1329040,10-Jul-12,M6S,<0.500
1329047,11-Jun-12,M9A,<0.500
1329060,06-Jul-12,M8V,<0.500
1329063,28-Jun-12,M9N,<0.500
1329064,11-Jun-12,M6S,10.0
1329066,14-Jun-12,M9A,12.0
1329069,14-Jun-12,M6H,1.00
1329070,25-Jun-12,M6S,4.00
1329071,13-Jun-12,M6E,24.0
1329144,03-Jul-12,M5S,13.0
1329145,09-Jun-12,M6R,13.0
1329146,11-Jun-12,M9A,8.00
1329148,18-Jun-12,M6K,7.00
1329149,05-Jul-12,M6P,<0.500
1329156,05-Jul-12,M6P,<0.500
1329160,25-Jun-12,M6G,12.0
1329162,15-Jun-12,M6G,<0.500
1329163,03-Jul-12,M6S,8.00
1329164,05-Jul-12,M6P,<0.500
1329165,27-Jun-12,M6P,<0.500
1329166,05-Jul-12,M6R,3.00
1329168,05-Jul-12,M6G,<0.500
1329174,10-Jul-12,M6P,3.00
1329182,11-Jun-12,M6K,7.00
1329903,06-Jul-12,M4K,7350
1329906,08-Jul-12,M4J,3.00
1329907,04-Jul-12,M4K,10.0
1329908,02-Jul-12,M4K,5.00
1329910,03-Jul-12,M4K,0.600
1329912,03-Jul-12,M4K,2.00
1329914,03-Jul-12,M4M,<0.500
1329917,03-Jul-12,M4M,6.00
1330845,03-Jul-12,M6P,<0.500
1330846,09-Jul-12,M4L,7.00
1330852,05-Jul-12,M4R,10.0
1331075,09-Jul-12,M6N,9.00
1331076,01-Jul-12,M4K,<0.500
1331077,13-Jul-12,M4S,<0.500
1331094,25-Jun-12,M4S,5.00
1331108,21-Jun-12,M4S,2.00
1331109,09-Jul-12,M5M,6.00
1331118,09-Jul-12,M4G,0.900
1331120,03-Jul-12,M4V,4.00
1331128,29-Jun-12,M6H,8.00
1331171,16-Jul-12,M4V,19.0
1331178,27-Jun-12,M4N,89.0
1331180,03-Jun-12,M6S,<0.500
1331182,09-Jul-12,M5M,22.0
1331183,09-Jun-12,M5M,30.0
1331188,03-Jul-12,M3H,14200
1331195,11-Jul-12,M5M,1.00
1332807,18-Jul-12,M4C,3.00
1332808,17-Jul-12,M4J,12.0
1334459,06-Jul-12,M5N,9.00
1334462,11-Jul-12,M6P,42.0
1334469,17-Jul-12,M6C,5.00
1334474,10-Jul-12,M6H,0.600
1334475,12-Jul-12,M6P,4.00
1334476,20-Jul-12,M6R,<0.500
1334478,20-Jul-12,M6S,<0.500
1334512,20-Jul-12,M6G,3.00
1334513,16-Jul-12,M6R,2.00
1334514,18-Jul-12,M6E,6.00
1334745,11-Jul-12,M6M,4.00
1334746,23-Jul-12,M9B,<0.500
1334791,04-Jul-12,M6H,7.00
1334889,24-Jul-12,M8V,7.00
1334974,12-Jul-12,M8V,0.500
1335339,25-Jul-12,M4M,20.0
1335340,23-Jul-12,M4C,<0.500
1335348,23-Jul-12,M4L,<0.500
1335360,23-Jul-12,M4L,4.00
1335394,24-Jul-12,M4J,4.00
1335396,24-Jul-12,M4L,5.00
1337047,23-Jul-12,M4K,18.0
1337173,30-Jul-12,M5M,5.00
1338389,21-Jul-12,M4N,<0.500
1338392,30-Jul-12,M5M,3.00
1338841,27-Jul-12,M4J,1.00
1338842,25-Jul-12,M4E,7.00
1338843,26-Jul-12,M4J,<0.500
1338865,26-Jun-12,M4C,4.00
1338872,30-Jul-12,M4J,4.00
1338873,30-Jul-12,M4C,<0.500
1338874,31-Jul-12,M4E,0.700
1338989,31-Jul-12,M4L,<0.500
1339003,25-Jul-12,M4J,0.600
1339008,27-Jul-12,M4E,17.0
1339009,31-Jul-12,M4C,<0.500
1339747,02-Aug-12,M6J,4.00
1339750,07-Aug-12,M8W,4.00
1339763,02-Aug-12,M6S,15.0
1339769,07-Aug-12,M8Z,0.900
1340455,06-Aug-12,M4K,3.00
1340456,07-Aug-12,M3C,0.700
1340457,07-Aug-12,M4L,38.0
1340458,03-Aug-12,M4K,9.00
1340459,21-Jul-12,M4M,9.00
1340988,30-Jul-12,M4E,13.0
1341830,09-Aug-12,M5M,0.800
1341833,10-Aug-12,M4R,11.0
1341841,31-Jul-12,M4N,6.00
1341843,13-Aug-12,M5M,22.0
1342056,25-Jul-12,M6K,16.0
1342057,31-Jul-12,M5A,2.00
1342058,26-Jul-12,M1K,<0.500
1342059,22-Jul-12,M6S,1.00
1342066,24-Jul-12,M6H,0.500
