"Sample Number","Sampled Date","Partial Postal Code","Lead Amount ppb"
1736516,11-MAY-15,M4P,"0.0637"
1737777,10-MAY-15,M4K,"0.161"
1736509,07-MAY-15,M2M,"<0.0500"
1735650,07-MAY-15,M2H,"<0.0500"
1735274,06-MAY-15,M4G,"<0.0500"
1736510,06-MAY-15,M6P,"0.865"
1740920,06-MAY-15,M4L,"2.83"
1740467,06-MAY-15,M8W,"0.0545"
1740457,06-MAY-15,M9A,"1.10"
1735278,06-MAY-15,M4M,"0.0811"
1740455,06-MAY-15,M8Y,"0.0710"
1736506,06-MAY-15,M6G,"0.481"
1736514,06-MAY-15,M6J,"0.0835"
1740444,05-MAY-15,M4K,"0.0619"
1735277,05-MAY-15,M4X,"2.15"
1737779,05-MAY-15,M5M,"2.14"
1735292,05-MAY-15,M8X,"0.398"
1733895,04-MAY-15,M4K,"1.24"
1733896,03-MAY-15,M6R,"0.0678"
1733893,03-MAY-15,M6S,"1.86"
1734321,01-MAY-15,M9A,"<0.0500"
1733892,01-MAY-15,M6P,"0.933"
1733894,30-APR-15,M6G,"1.11"
1734320,30-APR-15,M8Z,"0.339"
1735276,29-APR-15,M4J,"0.311"
1733098,29-APR-15,M5M,"0.182"
1733233,29-APR-15,M6E,"<0.0500"
1733730,28-APR-15,M4C,"<0.0500"
1732548,28-APR-15,M4L,"0.321"
1732549,28-APR-15,M4E,"1.17"
1732547,28-APR-15,M4L,"0.437"
1733237,28-APR-15,M6M,"4.89"
1731383,27-APR-15,M4E,"<0.0500"
1733099,27-APR-15,M3H,"<0.0500"
1733131,27-APR-15,M1L,"<0.0500"
1731380,27-APR-15,M4J,"10.2"
1733453,27-APR-15,M6R,"<0.0500"
1731709,24-APR-15,M1J,"0.0572"
1740925,23-APR-15,M4C,"<0.0500"
1731382,23-APR-15,M4J,"<0.0500"
1731385,23-APR-15,M4B,"0.0613"
1731387,23-APR-15,M4K,"0.882"
1730035,22-APR-15,M4E,"0.822"
1730034,22-APR-15,M4M,"<0.0500"
1730027,22-APR-15,M4B,"<0.0500"
1733095,22-APR-15,M4X,"<0.0500"
1731710,22-APR-15,M9A,"0.122"
1731384,22-APR-15,M2K,"0.0636"
1730030,21-APR-15,M4L,"0.463"
1730019,21-APR-15,M4M,"0.171"
1730024,21-APR-15,M4M,"3.74"
1733239,21-APR-15,M6J,"0.877"
1733452,21-APR-15,M6G,"<0.0500"
1733135,21-APR-15,M5R,"0.808"
1730014,21-APR-15,M4C,"0.338"
1728751,21-APR-15,M6E,"2.37"
1731381,21-APR-15,M5V,"0.163"
1730032,20-APR-15,M4B,"<0.0500"
1728741,20-APR-15,M6R,"<0.0500"
1728858,20-APR-15,M6S,"0.611"
1728737,19-APR-15,M4L,"0.0806"
1731711,19-APR-15,M4R,"0.411"
1728749,17-APR-15,M5G,"1.02"
1728738,16-APR-15,M6G,"0.824"
1728848,16-APR-15,M4T,"0.879"
1728798,16-APR-15,M4V,"0.133"
1733105,15-APR-15,M4K,"<0.0500"
1733134,15-APR-15,M9B,"<0.0500"
1727411,15-APR-15,M4J,"1.56"
1726422,15-APR-15,M6R,"1.61"
1726420,15-APR-15,M6M,"<0.0500"
1729222,15-APR-15,M9C,"0.365"
1727405,14-APR-15,M4K,"1.12"
1729221,14-APR-15,M8W,"3.11"
1726423,14-APR-15,M8Z,"<0.0500"
1729223,14-APR-15,M6S,"15.8"
1728828,14-APR-15,M8V,"1.32"
1728740,14-APR-15,M5M,"1.75"
1727410,14-APR-15,M4M,"18.2"
1728855,14-APR-15,M2M,"<0.0500"
1727404,14-APR-15,M4E,"1.37"
1728739,14-APR-15,M5S,"9.22"
1726137,13-APR-15,M4G,"0.643"
1726135,13-APR-15,M6P,"0.340"
1726144,12-APR-15,M4S,"0.134"
1727407,12-APR-15,M4E,"<0.0500"
1726138,12-APR-15,M6J,"1.12"
1727406,10-APR-15,M6E,"<0.0500"
1727408,10-APR-15,M4C,"0.144"
1726140,10-APR-15,M4M,"0.491"
1736505,10-APR-15,M6J,"1.77"
1733451,09-APR-15,M4M,"1.36"
1726136,09-APR-15,M6S,"0.255"
1726142,09-APR-15,M5M,"0.0967"
1728743,09-APR-15,M5M,"0.254"
1727409,08-APR-15,M6S,"0.176"
1724174,08-APR-15,M8V,"<0.0500"
1724426,08-APR-15,M4L,"0.722"
1725020,08-APR-15,M4C,"<0.0500"
1726141,08-APR-15,M6J,"1.36"
1726139,08-APR-15,M6C,"0.0511"
1726424,08-APR-15,M6S,"1.89"
1725032,07-APR-15,M4E,"0.0727"
1728742,06-APR-15,M2N,"<0.0500"
1724427,06-APR-15,M4J,"0.675"
1724210,04-APR-15,M4E,"0.332"
1726143,02-APR-15,M6J,"0.803"
1724209,02-APR-15,M8W,"1.79"
1724175,02-APR-15,M8Y,"0.740"
1724217,02-APR-15,M4V,"0.474"
1724429,02-APR-15,M4L,"<0.0500"
1724173,01-APR-15,M4M,"0.520"
1723346,01-APR-15,M4L,"0.874"
1733224,01-APR-15,M6R,"<0.0500"
1724219,01-APR-15,M4T,"<0.0500"
1733080,01-APR-15,M6H,"2.80"
1724172,01-APR-15,M5R,"0.558"
1723342,01-APR-15,M4K,"0.282"
1725034,31-MAR-15,M4L,"<0.0500"
1722207,30-MAR-15,M9B,"0.898"
1723343,30-MAR-15,M4C,"0.372"
1723702,30-MAR-15,M4N,"<0.0500"
1722204,30-MAR-15,M6H,"1.75"
1723700,30-MAR-15,M4N,"0.631"
1723345,30-MAR-15,M4E,"0.456"
1723344,29-MAR-15,M4C,"1.75"
1723341,28-MAR-15,M4T,"1.67"
1722208,27-MAR-15,M6C,"0.769"
1722203,27-MAR-15,M5K,"0.0604"
1722206,27-MAR-15,M5M,"2.33"
1722209,25-MAR-15,M4K,"1.80"
1720596,25-MAR-15,M4A,"0.686"
1720594,25-MAR-15,M4E,"0.788"
1722210,24-MAR-15,M6G,"1.57"
1720597,24-MAR-15,M4G,"1.05"
1719675,24-MAR-15,M1P,"0.0798"
1720598,24-MAR-15,M4B,"<0.0500"
1726421,24-MAR-15,M1E,"<0.0500"
1720595,24-MAR-15,M4G,"3.59"
1723701,24-MAR-15,M5M,"1.07"
1719236,23-MAR-15,M6R,"<0.0500"
1723699,23-MAR-15,M4P,"<0.0500"
1722205,23-MAR-15,M5R,"<0.0500"
1733094,21-MAR-15,M9N,"0.168"
1719276,20-MAR-15,M6P,"0.520"
1719277,20-MAR-15,M6P,"0.809"
1719251,18-MAR-15,M6P,"0.454"
1717785,18-MAR-15,M4K,"0.207"
1731112,18-MAR-15,M6G,"0.192"
1719681,18-MAR-15,M8Y,"0.0798"
1717790,18-MAR-15,M4T,"5.61"
1719676,17-MAR-15,M4N,"0.250"
1717791,17-MAR-15,M4J,"<0.0500"
1719232,17-MAR-15,M6J,"0.502"
1719275,17-MAR-15,M6P,"<0.0500"
1717792,17-MAR-15,M4L,"0.308"
1717789,16-MAR-15,M4M,"1.58"
1717786,16-MAR-15,M4B,"<0.0500"
1724189,15-MAR-15,M6S,"2.17"
1719239,15-MAR-15,M4L,"0.365"
1716685,15-MAR-15,M6C,"<0.0500"
1716644,15-MAR-15,M6M,"3.95"
1716639,15-MAR-15,M9P,"<0.0500"
1719252,14-MAR-15,M4C,"0.827"
1717787,13-MAR-15,M4L,"0.790"
1717099,13-MAR-15,M8Y,"0.0709"
1717788,13-MAR-15,M4C,"0.0756"
1716679,13-MAR-15,M6G,"0.123"
1715667,13-MAR-15,M6H,"0.771"
1716680,12-MAR-15,M6R,"0.0569"
1717087,12-MAR-15,M8V,"0.263"
1716678,11-MAR-15,M4L,"4.30"
1716672,11-MAR-15,M6J,"0.212"
1716666,11-MAR-15,M6N,"0.470"
1713906,10-MAR-15,M6H,"0.294"
1716664,10-MAR-15,M4P,"51.6"
1714381,10-MAR-15,M8V,"0.131"
1716637,10-MAR-15,M6K,"0.102"
1713959,09-MAR-15,M5R,"0.0572"
1713912,09-MAR-15,M6K,"3.72"
1716667,09-MAR-15,M5M,"<0.0500"
1714380,09-MAR-15,M6S,"<0.0500"
1714171,08-MAR-15,M4K,"0.187"
1733231,07-MAR-15,M6S,"0.104"
1714375,07-MAR-15,M8V,"0.135"
1714172,06-MAR-15,M4N,"<0.0500"
1713961,06-MAR-15,M3H,"<0.0500"
1713908,05-MAR-15,M6N,"0.435"
1712330,04-MAR-15,M4K,"0.103"
1714166,04-MAR-15,M6C,"2.32"
1712327,04-MAR-15,M4C,"0.128"
1712331,04-MAR-15,M4L,"1.45"
1716670,03-MAR-15,M6H,"0.409"
1711470,03-MAR-15,M5A,"<0.0500"
1713963,03-MAR-15,M6P,"<0.0500"
1713911,03-MAR-15,M4K,"<0.0500"
1712328,03-MAR-15,M4C,"0.0516"
1712545,03-MAR-15,M4K,"<0.0500"
1713909,02-MAR-15,M5N,"0.0816"
1711153,02-MAR-15,M6R,"1.01"
1712326,02-MAR-15,M4C,"1.46"
1713913,02-MAR-15,M2N,"0.0649"
1714177,02-MAR-15,M4R,"<0.0500"
1714173,02-MAR-15,M4R,"<0.0500"
1711160,02-MAR-15,M6H,"0.928"
1711138,02-MAR-15,M6R,"0.388"
1714167,01-MAR-15,M6P,"0.0503"
1711140,27-FEB-15,M6S,"5.54"
1711146,27-FEB-15,M6R,"<0.0500"
1711159,27-FEB-15,M6P,"3.61"
1713907,27-FEB-15,M4R,"2.26"
1712324,27-FEB-15,M4C,"<0.0500"
1712323,26-FEB-15,M4K,"<0.0500"
1719235,26-FEB-15,M6P,"<0.0500"
1714174,26-FEB-15,M4P,"4.88"
1711472,26-FEB-15,M5A,"3.83"
1712325,26-FEB-15,M4T,"<0.0500"
1712329,25-FEB-15,M4C,"1.22"
1714170,25-FEB-15,M4M,"0.306"
1712333,24-FEB-15,M1N,"0.213"
1711469,24-FEB-15,M5R,"<0.0500"
1712332,24-FEB-15,M4E,"0.782"
1708728,23-FEB-15,M6H,"0.250"
1714169,23-FEB-15,M6C,"0.712"
1708581,23-FEB-15,M4K,"0.251"
1711471,23-FEB-15,M4W,"0.221"
1708926,20-FEB-15,M5N,"0.120"
1711468,20-FEB-15,M9A,"0.0692"
1707946,18-FEB-15,M6N,"0.126"
1714168,18-FEB-15,M4R,"3.04"
1708582,18-FEB-15,M6G,"<0.0500"
1707086,17-FEB-15,M4C,"<0.0500"
1713910,17-FEB-15,M5M,"<0.0500"
1707071,17-FEB-15,M4C,"<0.0500"
1707089,13-FEB-15,M4J,"0.137"
1707069,13-FEB-15,M4C,"0.817"
1707097,12-FEB-15,M1N,"1.56"
1707061,12-FEB-15,M4J,"<0.0500"
1707947,12-FEB-15,M4C,"0.764"
1707090,12-FEB-15,M6R,"<0.0500"
1706244,11-FEB-15,M4R,"0.719"
1705275,11-FEB-15,M4C,"0.136"
1705277,11-FEB-15,M4E,"<0.0500"
1705274,11-FEB-15,M4E,"0.0870"
1707068,10-FEB-15,M4C,"0.533"
1707950,10-FEB-15,M4K,"0.741"
1707945,10-FEB-15,M6C,"12.4"
1707073,10-FEB-15,M6S,"0.127"
1707951,10-FEB-15,M6E,"0.697"
1707934,09-FEB-15,M4L,"<0.0500"
1706553,09-FEB-15,M1N,"<0.0500"
1707949,09-FEB-15,M4L,"0.917"
1705278,09-FEB-15,M5S,"6.55"
1705488,09-FEB-15,,"4.02"
1705276,09-FEB-15,M4J,"2.07"
1707948,09-FEB-15,M4V,"2.71"
1707944,09-FEB-15,M4L,"<0.0500"
1706246,08-FEB-15,M3L,"<0.0500"
1706552,06-FEB-15,M3H,"0.0524"
1707084,06-FEB-15,M6N,"2.04"
1707088,06-FEB-15,M6C,"0.125"
1705273,05-FEB-15,M4J,"<0.0500"
1704088,05-FEB-15,M5M,"0.0503"
1703222,04-FEB-15,M5P,"0.0651"
1703221,04-FEB-15,M4J,"0.210"
1707091,04-FEB-15,M6S,"0.985"
1702769,03-FEB-15,M4C,"<0.0500"
1707070,03-FEB-15,M6R,"2.35"
1702167,02-FEB-15,M6S,"0.247"
1704089,02-FEB-15,M5M,"0.0772"
1702166,02-FEB-15,M6E,"2.67"
1704086,02-FEB-15,M6P,"0.715"
1702165,31-JAN-15,M6G,"0.849"
1702170,30-JAN-15,M6H,"0.0850"
1702770,30-JAN-15,M4C,"0.545"
1702169,30-JAN-15,M9A,"<0.0500"
1702768,30-JAN-15,M6J,"<0.0500"
1702168,30-JAN-15,M6C,"1.92"
1707087,29-JAN-15,M6H,"0.307"
1702185,29-JAN-15,M5N,"<0.0500"
1702767,29-JAN-15,M4W,"<0.0500"
1700499,28-JAN-15,M1H,"<0.0500"
1700568,28-JAN-15,M4G,"<0.0500"
1701250,28-JAN-15,M5R,"3.31"
1700571,28-JAN-15,M4K,"1.08"
1701242,28-JAN-15,M5M,"0.230"
1704087,27-JAN-15,M5M,"0.160"
1700545,27-JAN-15,M6C,"1.02"
1702199,27-JAN-15,M9C,"<0.0500"
1700570,27-JAN-15,M6P,"0.729"
1700544,27-JAN-15,M6H,"0.0792"
1700572,27-JAN-15,M5A,"0.950"
1700498,27-JAN-15,M4S,"0.314"
1704176,27-JAN-15,M5M,"0.0740"
1700562,26-JAN-15,M6P,"<0.0500"
1700569,26-JAN-15,M8Y,"0.414"
1699732,26-JAN-15,M4P,"0.0633"
1700500,26-JAN-15,M6G,"<0.0500"
1701252,26-JAN-15,M5M,"<0.0500"
1701241,25-JAN-15,M6G,"0.236"
1701275,25-JAN-15,M6G,"0.105"
1699402,23-JAN-15,M6C,"0.122"
1699880,23-JAN-15,M4C,"0.532"
1700546,23-JAN-15,M6J,"0.369"
1701244,23-JAN-15,M4P,"5.21"
1699729,22-JAN-15,M4G,"0.0615"
1699403,22-JAN-15,M2N,"<0.0500"
1701240,21-JAN-15,M5A,"<0.0500"
1697848,21-JAN-15,M4E,"0.429"
1700561,21-JAN-15,M8V,"0.0647"
1701243,21-JAN-15,M6G,"1.34"
1697890,20-JAN-15,M4M,"2.55"
1699882,20-JAN-15,M6S,"0.104"
1699404,20-JAN-15,M4R,"1.30"
1697889,20-JAN-15,M4L,"3.86"
1696829,19-JAN-15,M4N,"1.26"
1697870,19-JAN-15,M6P,"0.777"
1696808,19-JAN-15,M4P,"0.320"
1697883,18-JAN-15,M6C,"<0.0500"
1697887,15-JAN-15,M6E,"6.03"
1699719,15-JAN-15,M4E,"1.94"
1696446,15-JAN-15,M5P,"0.0967"
1696451,15-JAN-15,M3N,"2.77"
1697895,15-JAN-15,M4J,"0.185"
1697871,14-JAN-15,M6C,"0.0953"
1694327,14-JAN-15,M8W,"<0.0500"
1699720,14-JAN-15,M4M,"1.33"
1694319,14-JAN-15,M9C,"<0.0500"
1696822,13-JAN-15,M4J,"1.57"
1695167,13-JAN-15,M4E,"2.34"
1697869,13-JAN-15,M4S,"0.486"
1696470,13-JAN-15,M5M,"2.84"
1697885,13-JAN-15,M6S,"1.20"
1696464,12-JAN-15,M4K,"0.343"
1695165,09-JAN-15,M4T,"0.0653"
1693963,09-JAN-15,M5M,"0.965"
1695164,09-JAN-15,M4C,"2.01"
1693936,09-JAN-15,M5M,"5.21"
1693919,09-JAN-15,M4K,"1.33"
1693927,08-JAN-15,M5M,"0.143"
1695166,08-JAN-15,M4K,"0.705"
1693934,08-JAN-15,M6G,"0.228"
1693833,07-JAN-15,M1R,"<0.0500"
1694320,07-JAN-15,M8Y,"0.0964"
1693948,07-JAN-15,M6E,"0.0983"
1692470,07-JAN-15,M4C,"2.16"
1691253,06-JAN-15,M4R,"0.645"
1694356,05-JAN-15,M4J,"0.513"
1692472,05-JAN-15,M4J,"<0.0500"
1690349,05-JAN-15,M6S,"6.79"
1693977,05-JAN-15,M6H,"0.0733"
1690375,05-JAN-15,M9R,"0.247"
1692469,05-JAN-15,M4C,"0.355"
1693853,05-JAN-15,M6C,"0.207"
1693931,05-JAN-15,M6C,"0.491"
1692491,05-JAN-15,M1N,"9.20"
1693929,05-JAN-15,M6P,"0.225"
1693915,05-JAN-15,M2R,"0.0868"
1693820,03-JAN-15,M6P,"2.61"
1693918,02-JAN-15,M6J,"0.222"
1693920,02-JAN-15,M6R,"0.0501"
1693939,02-JAN-15,M6H,"0.677"
1692501,02-JAN-15,M4J,"11.1"
1693930,02-JAN-15,M4V,"0.523"
1692471,02-JAN-15,M1N,"2.40"
